"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.1614,0.0391,0.1614,0.1476,0.1551,0.0391,0.1552,0.1551,0.1587
"2",0.7343,0.704,0.7342,0.7273,0.7341,0.704,0.7336,0.7341,0.7378
"3",0.6655,0.5153,0.6654,0.6583,0.6661,0.5153,0.6673,0.6661,0.6701
"4",0.0895,0.2549,0.0895,0.085,0.0932,0.2549,0.0934,0.0932,0.0959
"5",0.1838,0.0696,0.1838,0.1711,0.1763,0.0696,0.1756,0.1763,0.1802
"6",0.0719,0.0672,0.0719,0.0671,0.0726,0.0672,0.0723,0.0726,0.0749
"7",0.0873,0.1513,0.0873,0.079,0.091,0.1513,0.091,0.091,0.0938
"8",0.1943,0.1257,0.1942,0.1866,0.2005,0.1257,0.2006,0.2005,0.2048
"9",0.0738,0.0435,0.0738,0.0679,0.0684,0.0435,0.0683,0.0684,0.0706
"10",0.3264,0.195,0.3264,0.2999,0.3095,0.195,0.3101,0.3095,0.3145
"11",0.5338,0.3123,0.5338,0.5181,0.5285,0.3123,0.5326,0.5285,0.5334
"12",0.3032,0.1634,0.3032,0.2874,0.2907,0.1634,0.2893,0.2907,0.2954
"13",0.2437,0.0604,0.2437,0.2293,0.2406,0.0604,0.2413,0.2406,0.2453
"14",0.0075,0.0128,0.0075,0.0069,0.0077,0.0128,0.0077,0.0077,0.0081
"15",0.0627,0.0119,0.0628,0.0577,0.0593,0.0119,0.0595,0.0593,0.0613
"16",0.0391,0.019,0.0391,0.0338,0.0301,0.019,0.0308,0.0301,0.0313
"17",0.0683,0.0155,0.0683,0.061,0.0622,0.0155,0.0631,0.0622,0.0643
"18",0.1784,0.0371,0.1784,0.1646,0.1671,0.0371,0.1687,0.1671,0.171
"19",0.1624,0.1385,0.1624,0.1542,0.1673,0.1385,0.1678,0.1673,0.1711
"20",0.0354,0.0383,0.0354,0.0324,0.0395,0.0383,0.0405,0.0395,0.041
"21",0.0223,0.0093,0.0223,0.0181,0.0142,0.0093,0.014,0.0142,0.0149
"22",0.0374,0.0107,0.0374,0.0322,0.0362,0.0107,0.0368,0.0362,0.0376
"23",0.0551,0.0386,0.0551,0.0483,0.0563,0.0386,0.0578,0.0563,0.0583
"24",0.2264,0.0794,0.2264,0.2136,0.222,0.0794,0.2224,0.222,0.2265
"25",0.6863,0.567,0.6863,0.6754,0.6858,0.567,0.6849,0.6858,0.6897
"26",0.19,0.1049,0.1899,0.1767,0.1921,0.1049,0.1921,0.1921,0.1963
"27",0.0011,6e-04,0.0011,8e-04,9e-04,6e-04,0.001,9e-04,9e-04
"28",0.5401,0.429,0.5401,0.5264,0.5415,0.429,0.5413,0.5415,0.5463
"29",0.0517,0.434,0.0517,0.0491,0.0576,0.434,0.0581,0.0576,0.0597
"30",0.1489,0.1246,0.1489,0.1398,0.1427,0.1246,0.1437,0.1427,0.1462
"31",0.5742,0.5923,0.5741,0.5639,0.575,0.5923,0.5762,0.575,0.5798
"32",0.3069,0.0616,0.3069,0.2873,0.295,0.0616,0.2941,0.295,0.2999
"33",0.6301,0.4058,0.6301,0.6173,0.6292,0.4058,0.6286,0.6292,0.6336
"34",0.0446,0.0491,0.0446,0.0422,0.0471,0.0491,0.0478,0.0471,0.0488
"35",0.2752,0.1618,0.2752,0.2645,0.2741,0.1618,0.2737,0.2741,0.2787
"36",0.0889,0.0399,0.0889,0.0834,0.0903,0.0399,0.0909,0.0903,0.093
"37",0.4206,0.4543,0.4205,0.407,0.42,0.4543,0.4207,0.42,0.4251
"38",0.4113,0.168,0.4112,0.3891,0.3957,0.168,0.3977,0.3957,0.4007
"39",0.2453,0.0424,0.2453,0.2286,0.2333,0.0424,0.2357,0.2333,0.2378
"40",0.0234,0.0102,0.0234,0.0209,0.0237,0.0102,0.0245,0.0237,0.0248
"41",0.011,3e-04,0.0111,0.0097,0.0087,3e-04,0.0086,0.0087,0.0092
"42",0.2439,0.1553,0.2439,0.232,0.2426,0.1553,0.2441,0.2426,0.2471
"43",0.0408,0.0156,0.0408,0.0365,0.0408,0.0156,0.0421,0.0408,0.0423
"44",0.0956,0.2453,0.0956,0.0892,0.1008,0.2453,0.1018,0.1008,0.1037
"45",0.0612,0.0118,0.0613,0.0544,0.0531,0.0118,0.0527,0.0531,0.0549
"46",0.0811,0.0109,0.0811,0.0742,0.078,0.0109,0.0778,0.078,0.0804
"47",0.3457,0.1993,0.3457,0.3246,0.3332,0.1993,0.3351,0.3332,0.3382
"48",0.0041,0,0.0041,0.0032,0.0018,0,0.0019,0.0018,0.0019
"49",0.1317,0.0227,0.1317,0.1229,0.1292,0.0227,0.1308,0.1292,0.1325
"50",0.0881,0.0123,0.0881,0.0775,0.0792,0.0123,0.0798,0.0792,0.0817
"51",0.1198,0.0139,0.1198,0.1064,0.106,0.0139,0.1062,0.106,0.1088
"52",8e-04,2e-04,8e-04,9e-04,0.0012,2e-04,0.0014,0.0012,0.0013
"53",0.3918,0.3406,0.3917,0.383,0.3953,0.3406,0.3976,0.3953,0.4004
"54",0.0011,0,0.0011,9e-04,5e-04,0,5e-04,5e-04,6e-04
"55",0.0337,0.0141,0.0337,0.0305,0.0361,0.0141,0.0354,0.0361,0.0375
"56",2e-04,0,2e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04
"57",0.8789,0.6324,0.8789,0.8742,0.8777,0.6324,0.8762,0.8777,0.8795
"58",0.1106,0.0291,0.1106,0.1013,0.1027,0.0291,0.1042,0.1027,0.1056
"59",0.0052,0.001,0.0053,0.0045,0.0035,0.001,0.0037,0.0035,0.0038
"60",0.7462,0.7788,0.7461,0.7446,0.7469,0.7788,0.7472,0.7469,0.7503
"61",0.3356,0.1141,0.3356,0.3196,0.3324,0.1141,0.3322,0.3324,0.3373
"62",0.627,0.3211,0.6269,0.615,0.626,0.3211,0.6267,0.626,0.6303
"63",0.3833,0.2496,0.3832,0.3681,0.3753,0.2496,0.3778,0.3753,0.3803
"64",0.4317,0.1775,0.4316,0.4128,0.4222,0.1775,0.4217,0.4222,0.4274
"65",0.0613,0.0061,0.0613,0.0551,0.0582,0.0061,0.0594,0.0582,0.0602
