"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.7526,0.7798,0.7525,0.7405,0.7496,0.7798,0.7497,0.7496,0.7533
"2",0.5054,0.3059,0.5053,0.4929,0.5082,0.3059,0.5081,0.5082,0.5136
"3",0.7839,0.6467,0.7838,0.7744,0.7843,0.6467,0.7854,0.7843,0.7876
"4",0.2066,0.4743,0.2066,0.193,0.2014,0.4743,0.2015,0.2014,0.206
"5",0.8164,0.7476,0.8163,0.8082,0.8169,0.7476,0.8173,0.8169,0.8198
"6",0.6138,0.7186,0.6137,0.5996,0.6133,0.7186,0.6158,0.6133,0.6181
"7",0.0804,0.318,0.0804,0.0713,0.0858,0.318,0.0859,0.0858,0.0886
"8",0.2249,0.1821,0.2248,0.2135,0.2317,0.1821,0.2328,0.2317,0.2365
"9",0.5459,0.6596,0.5458,0.5331,0.5495,0.6596,0.5482,0.5495,0.5548
"10",0.0479,0.0046,0.0479,0.0406,0.0473,0.0046,0.0478,0.0473,0.0492
"11",0.9472,0.8435,0.9472,0.9443,0.9471,0.8435,0.947,0.9471,0.9481
"12",0.9658,0.9192,0.9658,0.965,0.9658,0.9192,0.9649,0.9658,0.9665
"13",0.7469,0.6008,0.7469,0.7311,0.7446,0.6008,0.745,0.7446,0.7484
"14",0.1735,0.5914,0.1735,0.1634,0.1724,0.5914,0.174,0.1724,0.1767
"15",0.6293,0.7377,0.6293,0.6108,0.6249,0.7377,0.6244,0.6249,0.6297
"16",0.8071,0.8452,0.807,0.7989,0.8076,0.8452,0.8062,0.8076,0.8106
"17",0.6215,0.6168,0.6215,0.6084,0.6225,0.6168,0.6258,0.6225,0.6273
"18",0.9057,0.8004,0.9057,0.8996,0.9054,0.8004,0.9062,0.9054,0.9071
"19",0.3972,0.6244,0.3972,0.3842,0.3978,0.6244,0.3988,0.3978,0.4034
"20",0.1235,0.3091,0.1235,0.1139,0.1286,0.3091,0.1297,0.1286,0.1323
"21",0.6119,0.4601,0.6118,0.5931,0.6063,0.4601,0.6081,0.6063,0.6112
"22",0.4878,0.5552,0.4878,0.4696,0.4888,0.5552,0.4898,0.4888,0.4944
"23",0.0924,0.121,0.0924,0.0821,0.0935,0.121,0.0967,0.0935,0.0965
"24",0.7771,0.6561,0.777,0.7625,0.7745,0.6561,0.7752,0.7745,0.778
"25",0.7555,0.4923,0.7554,0.743,0.7546,0.4923,0.7536,0.7546,0.7583
"26",0.43,0.7034,0.43,0.4113,0.4289,0.7034,0.4292,0.4289,0.4345
"27",0.1179,0.2502,0.1179,0.1084,0.1228,0.2502,0.1225,0.1228,0.1263
"28",0.3896,0.1261,0.3896,0.3724,0.3903,0.1261,0.3899,0.3903,0.3958
"29",0.194,0.4521,0.1939,0.1815,0.1974,0.4521,0.1982,0.1974,0.202
"30",0.658,0.8945,0.658,0.6473,0.6584,0.8945,0.6576,0.6584,0.6628
"31",0.5659,0.4299,0.5658,0.5521,0.5688,0.4299,0.5706,0.5688,0.574
"32",0.9119,0.7747,0.9119,0.9069,0.912,0.7747,0.9115,0.912,0.9135
"33",0.7048,0.4437,0.7047,0.6925,0.7059,0.4437,0.7056,0.7059,0.71
"34",0.188,0.6684,0.188,0.1744,0.1743,0.6684,0.1765,0.1743,0.1786
"35",0.6738,0.9005,0.6737,0.6621,0.6711,0.9005,0.6716,0.6711,0.6755
"36",0.2495,0.4254,0.2495,0.2379,0.2534,0.4254,0.2539,0.2534,0.2584
"37",0.2317,0.1313,0.2316,0.2227,0.2382,0.1313,0.2392,0.2382,0.2431
"38",0.984,0.9798,0.984,0.9838,0.9839,0.9798,0.9838,0.9839,0.9843
"39",0.9349,0.9024,0.9349,0.9316,0.935,0.9024,0.9332,0.935,0.9361
"40",0.2861,0.4901,0.2861,0.2682,0.2867,0.4901,0.289,0.2867,0.292
"41",0.2388,0.0911,0.2387,0.2267,0.2441,0.0911,0.2436,0.2441,0.2489
"42",0.6981,0.9189,0.698,0.6844,0.6942,0.9189,0.694,0.6942,0.6984
"43",0.3377,0.4624,0.3376,0.3191,0.3388,0.4624,0.3407,0.3388,0.3443
"44",0.1539,0.4495,0.1539,0.1409,0.1517,0.4495,0.1535,0.1517,0.1557
"45",0.7558,0.5533,0.7557,0.7466,0.7566,0.5533,0.7587,0.7566,0.7601
"46",0.3612,0.2503,0.3612,0.3393,0.3484,0.2503,0.351,0.3484,0.3538
"47",0.8961,0.9278,0.8961,0.8908,0.8956,0.9278,0.8959,0.8956,0.8974
"48",0.1865,0.0229,0.1865,0.171,0.177,0.0229,0.177,0.177,0.1813
"49",0.7539,0.4781,0.7538,0.7461,0.7554,0.4781,0.7561,0.7554,0.759
"50",0.7065,0.5338,0.7064,0.6976,0.7085,0.5338,0.7087,0.7085,0.7126
"51",0.8224,0.6956,0.8224,0.8169,0.8232,0.6956,0.8255,0.8232,0.8259
"52",0.0312,0.0727,0.0312,0.0279,0.0352,0.0727,0.0365,0.0352,0.0367
"53",0.5948,0.4118,0.5948,0.5831,0.598,0.4118,0.597,0.598,0.6029
"54",0.265,0.0748,0.2649,0.2506,0.2648,0.0748,0.2635,0.2648,0.2698
"55",0.0522,0.2589,0.0522,0.0461,0.0515,0.2589,0.0508,0.0515,0.0535
"56",0.026,0.0084,0.026,0.0219,0.0232,0.0084,0.0235,0.0232,0.0243
"57",0.8732,0.5821,0.8731,0.8672,0.8723,0.5821,0.8715,0.8723,0.8744
"58",0.803,0.8237,0.8029,0.7934,0.8032,0.8237,0.8022,0.8032,0.8063
"59",0.3109,0.2465,0.3108,0.2958,0.3146,0.2465,0.3169,0.3146,0.32
"60",0.4265,0.43,0.4264,0.4165,0.4283,0.43,0.4305,0.4283,0.4337
"61",0.928,0.908,0.928,0.9249,0.9281,0.908,0.9288,0.9281,0.9293
"62",0.8439,0.8255,0.8439,0.8365,0.8439,0.8255,0.8449,0.8439,0.8464
"63",0.9321,0.9225,0.9321,0.9288,0.932,0.9225,0.9341,0.932,0.9332
"64",0.9451,0.94,0.9451,0.9417,0.9446,0.94,0.9455,0.9446,0.9457
"65",0.4726,0.3093,0.4725,0.4553,0.476,0.3093,0.4772,0.476,0.4814
"66",0.8555,0.678,0.8554,0.8509,0.8562,0.678,0.856,0.8562,0.8586
"67",0.8696,0.8037,0.8696,0.8605,0.8681,0.8037,0.8696,0.8681,0.8703
"68",0.4306,0.6429,0.4305,0.4212,0.4309,0.6429,0.4314,0.4309,0.4364
"69",0.4581,0.2004,0.458,0.4335,0.4476,0.2004,0.451,0.4476,0.4531
"70",0.3712,0.1509,0.3711,0.3508,0.3683,0.1509,0.3719,0.3683,0.3738
"71",0.0317,0.1737,0.0317,0.0279,0.0293,0.1737,0.0305,0.0293,0.0306
"72",0.4529,0.7642,0.4528,0.4404,0.4559,0.7642,0.4553,0.4559,0.4615
"73",0.8826,0.4988,0.8825,0.8742,0.8809,0.4988,0.8804,0.8809,0.8828
"74",0.018,0.0657,0.018,0.0156,0.0209,0.0657,0.0205,0.0209,0.0219
"75",0.0444,0.0599,0.0444,0.0395,0.0437,0.0599,0.0445,0.0437,0.0455
"76",0.6315,0.6059,0.6314,0.6125,0.6278,0.6059,0.6292,0.6278,0.6326
