"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.0929,0.0708,0.0928,0.0887,0.0949,0.0708,0.0944,0.0949,0.0966
"2",0,0,0,0,0,0,0,0,0
"3",0.026,0.0016,0.026,0.0228,0.0218,0.0016,0.0226,0.0218,0.0224
"4",0.0156,0.031,0.0156,0.0145,0.0167,0.031,0.0166,0.0167,0.0172
"5",0.0712,0.0141,0.0713,0.0659,0.0624,0.0141,0.0619,0.0624,0.0637
"6",0.0328,0.0054,0.0328,0.0299,0.0266,0.0054,0.0271,0.0266,0.0273
"7",0.0037,7e-04,0.0037,0.003,0.0042,7e-04,0.0044,0.0042,0.0044
"8",0.126,0.0161,0.1261,0.1193,0.1214,0.0161,0.1217,0.1214,0.1234
"9",0.856,0.8113,0.856,0.8539,0.8558,0.8113,0.8567,0.8558,0.8571
"10",0.0901,0.012,0.0901,0.0814,0.0842,0.012,0.0842,0.0842,0.0858
"11",2e-04,0,2e-04,2e-04,1e-04,0,1e-04,1e-04,1e-04
"12",0.0334,0.0093,0.0334,0.0314,0.0308,0.0093,0.0309,0.0308,0.0316
"13",0.0704,0.0088,0.0704,0.0644,0.063,0.0088,0.0619,0.063,0.0643
"14",0.5185,0.2824,0.5185,0.5056,0.511,0.2824,0.5103,0.511,0.514
"15",0.0813,0.0242,0.0813,0.0777,0.0775,0.0242,0.0778,0.0775,0.079
"16",0.0573,0.0848,0.0573,0.054,0.0573,0.0848,0.0569,0.0573,0.0585
"17",5e-04,0,5e-04,3e-04,4e-04,0,4e-04,4e-04,4e-04
"18",0.4623,0.6949,0.4623,0.4583,0.4639,0.6949,0.4662,0.4639,0.4671
"19",0.0027,3e-04,0.0027,0.0023,0.0022,3e-04,0.0024,0.0022,0.0023
"20",0.2031,0.0593,0.2031,0.1946,0.1967,0.0593,0.1978,0.1967,0.1992
"21",2e-04,0,2e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04
"22",0.0229,0.0015,0.0229,0.0192,0.0191,0.0015,0.0192,0.0191,0.0196
"23",0.0505,0.0621,0.0505,0.0474,0.0533,0.0621,0.0533,0.0533,0.0545
"24",0.1627,0.0669,0.1627,0.1548,0.1511,0.0669,0.1495,0.1511,0.1533
"25",0.0129,0.0033,0.0129,0.0118,0.0124,0.0033,0.0126,0.0124,0.0128
"26",8e-04,1e-04,8e-04,6e-04,6e-04,1e-04,8e-04,6e-04,7e-04
"27",0.1204,0.0184,0.1204,0.1132,0.1161,0.0184,0.1149,0.1161,0.118
"28",0.2607,0.0377,0.2607,0.2511,0.253,0.0377,0.254,0.253,0.2558
"29",0.2136,0.2846,0.2136,0.2087,0.215,0.2846,0.2147,0.215,0.2176
"30",0.0173,0.0018,0.0173,0.015,0.0135,0.0018,0.0136,0.0135,0.0139
"31",0.1188,0.0902,0.1188,0.1128,0.1162,0.0902,0.1172,0.1162,0.1181
"32",0.2351,0.165,0.2351,0.2303,0.239,0.165,0.2368,0.239,0.2418
"33",0.0075,0.0023,0.0075,0.0065,0.0064,0.0023,0.0067,0.0064,0.0067
"34",0.0656,0.0061,0.0656,0.0627,0.0607,0.0061,0.0614,0.0607,0.0619
"35",0.0172,0.056,0.0172,0.0164,0.018,0.056,0.0186,0.018,0.0185
"36",0.003,4e-04,0.003,0.0027,0.0031,4e-04,0.0033,0.0031,0.0032
"37",7e-04,1e-04,7e-04,6e-04,5e-04,1e-04,4e-04,5e-04,5e-04
