"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.9231,0.8445,0.9231,0.9225,0.9231,0.8445,0.9243,0.9231,0.9242
"2",0.1749,0.3064,0.1748,0.1726,0.1783,0.3064,0.1798,0.1783,0.183
"3",0.4003,0.4426,0.4002,0.3969,0.4024,0.4426,0.4025,0.4024,0.4078
"4",0.0045,0.0015,0.0045,0.0042,0.0036,0.0015,0.0035,0.0036,0.0038
"5",0.6221,0.6213,0.6221,0.6192,0.6228,0.6213,0.6238,0.6228,0.6272
"6",0.0308,0.0093,0.0308,0.0294,0.0275,0.0093,0.0282,0.0275,0.0289
"7",0.1963,0.4855,0.1963,0.195,0.1926,0.4855,0.1935,0.1926,0.1974
"8",0.0246,0.0249,0.0246,0.0243,0.0224,0.0249,0.0222,0.0224,0.0236
"9",0.1145,0.1344,0.1144,0.1123,0.1167,0.1344,0.1163,0.1167,0.1204
"10",0.1826,0.0827,0.1826,0.1783,0.1768,0.0827,0.1761,0.1768,0.1813
"11",0.2956,0.1839,0.2955,0.2899,0.291,0.1839,0.2915,0.291,0.2964
"12",0.3034,0.4721,0.3033,0.2998,0.3065,0.4721,0.3066,0.3065,0.3119
"13",0.001,1e-04,0.001,8e-04,7e-04,1e-04,8e-04,7e-04,8e-04
"14",0.4352,0.4949,0.4352,0.4304,0.4329,0.4949,0.4368,0.4329,0.4383
"15",0.2143,0.4161,0.2143,0.2106,0.2183,0.4161,0.2195,0.2183,0.2234
"16",0.1289,0.059,0.1289,0.1254,0.1317,0.059,0.13,0.1317,0.1358
"17",0.0093,0.0276,0.0093,0.0092,0.0096,0.0276,0.0097,0.0096,0.0102
"18",0.8511,0.7518,0.8511,0.8508,0.8509,0.7518,0.8523,0.8509,0.853
"19",0.0576,0.102,0.0576,0.056,0.06,0.102,0.0587,0.06,0.0626
"20",0.8711,0.7409,0.871,0.8693,0.871,0.7409,0.8711,0.871,0.8729
"21",0.0426,0.0246,0.0426,0.0402,0.0454,0.0246,0.0456,0.0454,0.0475
"22",0.4223,0.4984,0.4223,0.4187,0.4201,0.4984,0.4221,0.4201,0.4257
"23",0.9112,0.875,0.9112,0.9099,0.9111,0.875,0.9108,0.9111,0.9125
"24",0.1936,0.1242,0.1936,0.188,0.1887,0.1242,0.1881,0.1887,0.1934
"25",0.3877,0.2032,0.3876,0.381,0.3859,0.2032,0.3854,0.3859,0.3917
"26",0.215,0.1013,0.215,0.2079,0.215,0.1013,0.2142,0.215,0.2199
"27",0.1353,0.0594,0.1353,0.1297,0.1328,0.0594,0.1333,0.1328,0.1368
"28",0.7991,0.7874,0.7991,0.7979,0.7992,0.7874,0.7997,0.7992,0.802
"29",0.1334,0.1367,0.1333,0.1313,0.1347,0.1367,0.1364,0.1347,0.1385
"30",0.8469,0.8724,0.8469,0.8459,0.8469,0.8724,0.8474,0.8469,0.8491
"31",0.1797,0.079,0.1796,0.1737,0.1753,0.079,0.1741,0.1753,0.1799
"32",0.0079,0.0111,0.0079,0.0075,0.0072,0.0111,0.0071,0.0072,0.0077
"33",0.4664,0.4613,0.4664,0.463,0.4672,0.4613,0.4687,0.4672,0.4727
"34",0.0303,0.0336,0.0303,0.0289,0.03,0.0336,0.0308,0.03,0.0315
"35",0.0187,0.0164,0.0187,0.017,0.0202,0.0164,0.0205,0.0202,0.0213
"36",0.2789,0.5063,0.2789,0.2748,0.2795,0.5063,0.2804,0.2795,0.2849
"37",0.2044,0.1338,0.2044,0.1987,0.1994,0.1338,0.199,0.1994,0.2041
"38",0.0554,0.0401,0.0554,0.0533,0.0583,0.0401,0.058,0.0583,0.0608
"39",0.2061,0.1519,0.2061,0.2015,0.2081,0.1519,0.2101,0.2081,0.2131
"40",0.034,0.0441,0.034,0.0327,0.0317,0.0441,0.0319,0.0317,0.0333
"41",0.0322,0.0166,0.0322,0.0299,0.0294,0.0166,0.0296,0.0294,0.0309
"42",0.0353,0.0177,0.0353,0.0338,0.032,0.0177,0.0314,0.032,0.0335
"43",0.4418,0.5966,0.4417,0.4396,0.442,0.5966,0.4446,0.442,0.4475
"44",0.7973,0.854,0.7973,0.7951,0.7971,0.854,0.796,0.7971,0.7999
"45",0.6823,0.5516,0.6823,0.6769,0.6816,0.5516,0.6809,0.6816,0.6856
"46",0.5773,0.6179,0.5772,0.5708,0.5783,0.6179,0.5782,0.5783,0.5833
"47",0.7052,0.7762,0.7052,0.7032,0.7056,0.7762,0.7044,0.7056,0.7094
"48",0.572,0.6765,0.572,0.5667,0.5704,0.6765,0.5685,0.5704,0.5754
"49",0.1311,0.05,0.1311,0.1259,0.1294,0.05,0.1306,0.1294,0.1333
"50",0.2741,0.1493,0.274,0.2694,0.2705,0.1493,0.27,0.2705,0.2761
"51",0.3127,0.241,0.3127,0.3081,0.3145,0.241,0.3124,0.3145,0.3201
"52",0.4083,0.611,0.4083,0.4052,0.4099,0.611,0.4098,0.4099,0.4155
"53",0.0216,0.0469,0.0216,0.0208,0.0212,0.0469,0.0217,0.0212,0.0224
"54",0.6914,0.4624,0.6914,0.6851,0.6903,0.4624,0.6902,0.6903,0.6943
"55",0.8643,0.7155,0.8643,0.8627,0.8639,0.7155,0.8632,0.8639,0.8658
"56",0.1533,0.0639,0.1533,0.1515,0.1485,0.0639,0.1493,0.1485,0.1527
"57",0.0091,0.0019,0.0091,0.0084,0.0088,0.0019,0.0092,0.0088,0.0094
"58",0.9763,0.9733,0.9763,0.9754,0.9763,0.9733,0.9766,0.9763,0.9767
"59",0.2717,0.5082,0.2716,0.2693,0.2741,0.5082,0.2756,0.2741,0.2795
"60",0.4342,0.2507,0.4342,0.4286,0.4344,0.2507,0.4315,0.4344,0.4399
"61",0.0213,0.0056,0.0214,0.0204,0.0214,0.0056,0.0218,0.0214,0.0226
"62",0.3529,0.3483,0.3528,0.3497,0.3521,0.3483,0.3493,0.3521,0.3576
"63",0.1473,0.3911,0.1473,0.1437,0.1489,0.3911,0.1497,0.1489,0.1532
"64",0.4835,0.633,0.4834,0.4813,0.4814,0.633,0.4807,0.4814,0.4868
"65",0.148,0.0884,0.148,0.1436,0.1507,0.0884,0.15,0.1507,0.1549
"66",0.3305,0.3751,0.3304,0.3276,0.3327,0.3751,0.332,0.3327,0.3383
"67",0.4768,0.2757,0.4768,0.4728,0.4745,0.2757,0.4736,0.4745,0.4799
"68",0.0054,0.0019,0.0054,0.005,0.0043,0.0019,0.0042,0.0043,0.0046
"69",0.6455,0.4949,0.6454,0.642,0.6439,0.4949,0.6461,0.6439,0.6482
"70",0.0316,0.0311,0.0316,0.0301,0.0338,0.0311,0.0346,0.0338,0.0354
"71",0.1296,0.1311,0.1296,0.1256,0.129,0.1311,0.13,0.129,0.133
"72",0.9948,0.976,0.9948,0.9946,0.9948,0.976,0.995,0.9948,0.9949
"73",0.1851,0.4529,0.1851,0.1809,0.1842,0.4529,0.1841,0.1842,0.1891
"74",0.9193,0.9278,0.9193,0.9198,0.9191,0.9278,0.9186,0.9191,0.9203
"75",0.0055,0.0011,0.0055,0.0051,0.0048,0.0011,0.0045,0.0048,0.0052
"76",0.0091,0.0018,0.0091,0.0086,0.0085,0.0018,0.0082,0.0085,0.0091
"77",0.7357,0.8071,0.7356,0.732,0.7359,0.8071,0.7369,0.7359,0.7394
"78",0.167,0.3506,0.167,0.1657,0.171,0.3506,0.17,0.171,0.1754
"79",0.7694,0.835,0.7693,0.7689,0.7692,0.835,0.7702,0.7692,0.7724
"80",0.0323,0.0499,0.0323,0.0313,0.0331,0.0499,0.0337,0.0331,0.0347
"81",0.3398,0.162,0.3397,0.3359,0.3357,0.162,0.3343,0.3357,0.3412
"82",0.2541,0.3911,0.2541,0.2531,0.2541,0.3911,0.2515,0.2541,0.2591
"83",0.2039,0.1572,0.2038,0.1988,0.2071,0.1572,0.2073,0.2071,0.2121
"84",0.3058,0.1651,0.3058,0.3013,0.3017,0.1651,0.3038,0.3017,0.3071
"85",0.0896,0.1858,0.0896,0.0888,0.0925,0.1858,0.0926,0.0925,0.0957
"86",0.4633,0.3024,0.4632,0.4591,0.464,0.3024,0.4651,0.464,0.4694
"87",0.5433,0.3799,0.5433,0.5389,0.544,0.3799,0.5427,0.544,0.549
"88",0.12,0.0653,0.12,0.1172,0.1166,0.0653,0.1152,0.1166,0.1203
"89",0.3195,0.4191,0.3195,0.3161,0.3164,0.4191,0.3166,0.3164,0.3219
"90",0.1094,0.0497,0.1094,0.1054,0.1095,0.0497,0.1102,0.1095,0.1132
"91",0.8836,0.7591,0.8836,0.882,0.8836,0.7591,0.8826,0.8836,0.8853
"92",0.9833,0.9761,0.9833,0.9831,0.9833,0.9761,0.9832,0.9833,0.9836
"93",0.219,0.1059,0.219,0.2166,0.216,0.1059,0.2159,0.216,0.2208
"94",0.5466,0.3476,0.5465,0.5394,0.5443,0.3476,0.5462,0.5443,0.5494
"95",0.0312,0.0439,0.0312,0.0298,0.0321,0.0439,0.0319,0.0321,0.0338
"96",0.0542,0.2525,0.0542,0.0538,0.0572,0.2525,0.0561,0.0572,0.0594
"97",0.215,0.142,0.215,0.2125,0.2102,0.142,0.2089,0.2102,0.2153
"98",0.5036,0.3373,0.5036,0.501,0.5048,0.3373,0.5027,0.5048,0.5102
"99",0.6962,0.4781,0.6962,0.6927,0.695,0.4781,0.6944,0.695,0.6988
"100",0.352,0.4592,0.352,0.3501,0.3545,0.4592,0.3561,0.3545,0.3601
"101",0.5095,0.7041,0.5095,0.5078,0.5093,0.7041,0.5078,0.5093,0.5145
"102",0.0722,0.0279,0.0722,0.068,0.075,0.0279,0.0745,0.075,0.0779
"103",0.0125,0.0034,0.0125,0.0115,0.0122,0.0034,0.0116,0.0122,0.0129
