"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.4228,0.2267,0.4228,0.4164,0.4205,0.2267,0.4196,0.4205,0.426
"2",0.5138,0.6321,0.5137,0.513,0.5124,0.6321,0.5148,0.5124,0.5178
"3",0.6491,0.7143,0.649,0.6488,0.648,0.7143,0.6496,0.648,0.6522
"4",0.0971,0.0593,0.0971,0.0951,0.0936,0.0593,0.093,0.0936,0.0969
"5",0.6778,0.5322,0.6777,0.6739,0.678,0.5322,0.6799,0.678,0.682
"6",0.4572,0.2809,0.4572,0.4483,0.4543,0.2809,0.4585,0.4543,0.4597
"7",0.105,0.1172,0.105,0.1032,0.1068,0.1172,0.1072,0.1068,0.1104
"8",0.3283,0.3536,0.3283,0.3268,0.3266,0.3536,0.3256,0.3266,0.3321
"9",0.3809,0.5639,0.3808,0.377,0.3827,0.5639,0.3811,0.3827,0.3882
"10",0.9108,0.7765,0.9108,0.9109,0.9106,0.7765,0.9107,0.9106,0.9119
"11",0.9578,0.8968,0.9578,0.9574,0.9577,0.8968,0.9575,0.9577,0.9584
"12",0.4781,0.4719,0.4781,0.474,0.4766,0.4719,0.476,0.4766,0.4819
"13",0.0177,0.004,0.0177,0.0167,0.0169,0.004,0.0172,0.0169,0.0179
"14",0.2781,0.477,0.2781,0.2742,0.2813,0.477,0.282,0.2813,0.2866
"15",0.4196,0.3996,0.4196,0.4157,0.4171,0.3996,0.4188,0.4171,0.4228
"16",0.4626,0.4898,0.4625,0.462,0.4608,0.4898,0.4606,0.4608,0.4664
"17",7e-04,8e-04,7e-04,8e-04,9e-04,8e-04,0.001,9e-04,0.001
"18",0.6837,0.6058,0.6837,0.6834,0.6837,0.6058,0.6864,0.6837,0.6875
"19",0.2605,0.4924,0.2605,0.2577,0.2632,0.4924,0.26,0.2632,0.2686
"20",0.6576,0.5667,0.6575,0.6541,0.6572,0.5667,0.6594,0.6572,0.6616
"21",0.1702,0.2257,0.1702,0.1647,0.1691,0.2257,0.1697,0.1691,0.1737
"22",0.2801,0.4875,0.28,0.2771,0.2831,0.4875,0.2861,0.2831,0.2885
"23",0.2313,0.1461,0.2313,0.2281,0.227,0.1461,0.2271,0.227,0.2321
"24",0.916,0.865,0.916,0.9156,0.9158,0.865,0.9153,0.9158,0.9171
"25",0.8714,0.7443,0.8714,0.867,0.8715,0.7443,0.871,0.8715,0.8734
"26",0.7078,0.6542,0.7078,0.7043,0.7073,0.6542,0.7091,0.7073,0.711
"27",0.7684,0.6468,0.7683,0.7664,0.7684,0.6468,0.7689,0.7684,0.7715
"28",0.5998,0.406,0.5998,0.5951,0.5994,0.406,0.5994,0.5994,0.6041
"29",0.5073,0.6952,0.5073,0.5055,0.5076,0.6952,0.507,0.5076,0.5126
"30",0.2909,0.2353,0.2909,0.285,0.2889,0.2353,0.2879,0.2889,0.2944
"31",0.7517,0.5639,0.7517,0.7493,0.7514,0.5639,0.7495,0.7514,0.7547
"32",0.1393,0.2077,0.1393,0.1374,0.1401,0.2077,0.1388,0.1401,0.1442
"33",0.7764,0.7157,0.7764,0.7758,0.7761,0.7157,0.776,0.7761,0.7792
"34",0.273,0.3728,0.273,0.2705,0.2761,0.3728,0.2762,0.2761,0.2814
"35",0.0928,0.2209,0.0928,0.0912,0.0909,0.2209,0.0917,0.0909,0.094
"36",0.2851,0.2467,0.285,0.2801,0.2843,0.2467,0.2853,0.2843,0.2898
"37",0.9464,0.8909,0.9464,0.9454,0.9463,0.8909,0.9469,0.9463,0.9471
"38",0.1806,0.2748,0.1806,0.1778,0.1793,0.2748,0.1791,0.1793,0.1839
"39",0.3101,0.5444,0.3101,0.3051,0.3087,0.5444,0.3097,0.3087,0.3143
"40",0.0253,0.1375,0.0253,0.0243,0.025,0.1375,0.0249,0.025,0.0263
"41",0.3208,0.2509,0.3207,0.3178,0.3186,0.2509,0.3183,0.3186,0.3242
"42",0.3697,0.2871,0.3697,0.3661,0.3666,0.2871,0.3641,0.3666,0.372
"43",0.3376,0.2179,0.3376,0.3334,0.3394,0.2179,0.3426,0.3394,0.345
"44",0.5644,0.3755,0.5643,0.5593,0.5648,0.3755,0.5626,0.5648,0.5697
"45",0.9229,0.8257,0.9228,0.9214,0.9228,0.8257,0.923,0.9228,0.9239
"46",0.7488,0.6477,0.7487,0.7454,0.7488,0.6477,0.7498,0.7488,0.7522
"47",0.6725,0.5363,0.6725,0.6691,0.6729,0.5363,0.6714,0.6729,0.6771
"48",0.2422,0.3387,0.2421,0.2362,0.2454,0.3387,0.2439,0.2454,0.2507
"49",0.575,0.4088,0.5749,0.5688,0.5757,0.4088,0.576,0.5757,0.5806
"50",0.9208,0.8262,0.9208,0.9203,0.9208,0.8262,0.9186,0.9208,0.922
"51",0.4462,0.6617,0.4461,0.4424,0.4447,0.6617,0.4445,0.4447,0.4503
"52",0.4836,0.4748,0.4835,0.4789,0.4825,0.4748,0.4831,0.4825,0.4879
"53",0.0349,0.2139,0.035,0.0336,0.0326,0.2139,0.0333,0.0326,0.0342
"54",0.9635,0.9084,0.9635,0.9623,0.9635,0.9084,0.9622,0.9635,0.964
"55",0.2543,0.1299,0.2543,0.2504,0.2491,0.1299,0.2496,0.2491,0.2542
"56",0.7268,0.527,0.7267,0.7241,0.7262,0.527,0.7267,0.7262,0.7298
"57",0.2146,0.115,0.2145,0.2121,0.2172,0.115,0.2188,0.2172,0.2222
"58",0.2967,0.2395,0.2967,0.2918,0.2928,0.2395,0.2937,0.2928,0.2984
"59",0.0568,0.1024,0.0568,0.0547,0.0592,0.1024,0.0584,0.0592,0.0617
"60",0.8199,0.8263,0.8198,0.8175,0.8194,0.8263,0.8178,0.8194,0.822
"61",0.2587,0.1574,0.2586,0.2534,0.2607,0.1574,0.2612,0.2607,0.2659
"62",0.8319,0.7763,0.8318,0.8319,0.8315,0.7763,0.8301,0.8315,0.8338
"63",0.2003,0.2342,0.2003,0.1941,0.1972,0.2342,0.1993,0.1972,0.2021
"64",0.2111,0.3442,0.211,0.21,0.2149,0.3442,0.2147,0.2149,0.2199
"65",0.4214,0.5407,0.4213,0.4161,0.4193,0.5407,0.4194,0.4193,0.4248
"66",0.6572,0.7748,0.6572,0.6584,0.6562,0.7748,0.6557,0.6562,0.6605
"67",0.9701,0.9567,0.9701,0.9702,0.9701,0.9567,0.9704,0.9701,0.9705
"68",0.1108,0.0691,0.1109,0.1067,0.1063,0.0691,0.1059,0.1063,0.11
