"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.1401,0.1149,0.14,0.144,0.138,0.1537,0.1377,0.138,0.1412
"2",2e-04,2e-04,2e-04,2e-04,2e-04,4e-04,3e-04,2e-04,3e-04
"3",9e-04,1e-04,9e-04,6e-04,0.001,1e-04,0.001,0.001,0.0011
"4",0,0,0,0,0,0,0,0,0
"5",1e-04,0,1e-04,1e-04,2e-04,0,2e-04,2e-04,2e-04
"6",0,0,0,0,0,1e-04,0,0,0
"7",0.0021,8e-04,0.0021,0.002,0.002,0.0013,0.0021,0.002,0.0021
"8",1e-04,0,1e-04,0,1e-04,0,1e-04,1e-04,1e-04
"9",0.0037,0.0019,0.0037,0.0037,0.0037,0.0035,0.004,0.0037,0.0039
"10",0,0,0,0,0,0,0,0,0
"11",9e-04,2e-04,9e-04,9e-04,9e-04,4e-04,0.0011,9e-04,0.001
"12",0.018,0.004,0.018,0.0181,0.0184,0.0059,0.0186,0.0184,0.0192
"13",0,0,0,0,0,0,0,0,0
"14",0.0561,0.0151,0.0561,0.0559,0.058,0.0187,0.0577,0.058,0.06
"15",1e-04,0,1e-04,1e-04,1e-04,0,2e-04,1e-04,1e-04
"16",1e-04,0,1e-04,0,1e-04,0,1e-04,1e-04,1e-04
"17",0.0172,0.004,0.0172,0.017,0.0184,0.0049,0.0179,0.0184,0.0193
"18",0.1503,0.1822,0.1503,0.1558,0.1493,0.2293,0.1488,0.1493,0.1525
"19",0.004,0.0015,0.004,0.0042,0.0042,0.0016,0.0044,0.0042,0.0045
"20",0.0366,0.0099,0.0366,0.0359,0.0368,0.0136,0.0365,0.0368,0.0381
"21",2e-04,0,2e-04,2e-04,2e-04,1e-04,2e-04,2e-04,2e-04
"22",6e-04,0,6e-04,6e-04,6e-04,1e-04,7e-04,6e-04,7e-04
"23",0,0,0,0,0,0,0,0,0
"24",0.0091,0.0047,0.0091,0.0096,0.009,0.008,0.0091,0.009,0.0095
