"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.0053,0.0014,0.0053,0.0049,0.0055,0.0014,0.0058,0.0055,0.0057
"2",0.493,0.3211,0.493,0.4963,0.4914,0.3211,0.4927,0.4914,0.4942
"3",0.2334,0.1557,0.2334,0.2319,0.2306,0.1557,0.2289,0.2306,0.2333
"4",4e-04,0.0021,4e-04,4e-04,4e-04,0.0021,3e-04,4e-04,4e-04
"5",0.0075,0.0019,0.0075,0.0073,0.0065,0.0019,0.0066,0.0065,0.0068
"6",0.003,7e-04,0.003,0.0028,0.0025,7e-04,0.0026,0.0025,0.0026
"7",0.368,0.473,0.368,0.3679,0.3667,0.473,0.3666,0.3667,0.3697
"8",5e-04,1e-04,5e-04,5e-04,4e-04,1e-04,3e-04,4e-04,4e-04
"9",0.0376,0.0116,0.0376,0.0369,0.0354,0.0116,0.0358,0.0354,0.0364
"10",0.0249,0.0166,0.0249,0.0256,0.0236,0.0166,0.0243,0.0236,0.0243
"11",4e-04,1e-04,4e-04,4e-04,3e-04,1e-04,3e-04,3e-04,3e-04
"12",0.004,0.0011,0.004,0.0038,0.0034,0.0011,0.0032,0.0034,0.0036
"13",0,0,0,0,0,0,0,0,0
"14",0.005,0.0012,0.005,0.0047,0.0044,0.0012,0.0048,0.0044,0.0045
"15",0.0061,0.0121,0.0061,0.0059,0.0061,0.0121,0.0061,0.0061,0.0063
"16",0.0023,4e-04,0.0023,0.0023,0.0022,4e-04,0.0022,0.0022,0.0023
"17",0.0012,6e-04,0.0012,0.0012,0.001,6e-04,9e-04,0.001,0.001
"18",0.002,3e-04,0.002,0.0021,0.0017,3e-04,0.0015,0.0017,0.0018
"19",0.501,0.5881,0.501,0.5009,0.4998,0.5881,0.4969,0.4998,0.5025
"20",1e-04,0,1e-04,0,1e-04,0,0,1e-04,1e-04
"21",0.009,0.0024,0.0091,0.0089,0.0081,0.0024,0.0081,0.0081,0.0084
"22",0,0,0,0,0,0,0,0,0
"23",7e-04,1e-04,7e-04,6e-04,6e-04,1e-04,7e-04,6e-04,6e-04
"24",0.7243,0.6586,0.7243,0.7228,0.7236,0.6586,0.7223,0.7236,0.7254
"25",0.0019,4e-04,0.0019,0.0018,0.0015,4e-04,0.0015,0.0015,0.0016
"26",0.0704,0.0263,0.0704,0.0688,0.0689,0.0263,0.07,0.0689,0.0703
"27",0.3789,0.5979,0.3788,0.3822,0.3787,0.5979,0.3767,0.3787,0.3815
"28",0.0031,5e-04,0.0031,0.003,0.0028,5e-04,0.003,0.0028,0.0029
"29",0.0056,0.0234,0.0056,0.0057,0.0061,0.0234,0.0062,0.0061,0.0064
"30",0.0732,0.0547,0.0732,0.0732,0.0716,0.0547,0.0722,0.0716,0.0731
"31",0.2067,0.1035,0.2067,0.2038,0.2037,0.1035,0.2016,0.2037,0.2062
"32",0.0448,0.0828,0.0448,0.0447,0.0458,0.0828,0.045,0.0458,0.0469
"33",0.39,0.2678,0.39,0.39,0.3894,0.2678,0.3912,0.3894,0.3922
"34",6e-04,1e-04,6e-04,6e-04,5e-04,1e-04,5e-04,5e-04,5e-04
"35",0.174,0.0935,0.174,0.1692,0.171,0.0935,0.1716,0.171,0.1734
"36",3e-04,1e-04,3e-04,3e-04,3e-04,1e-04,4e-04,3e-04,3e-04
"37",0.0428,0.022,0.0428,0.042,0.0406,0.022,0.0406,0.0406,0.0416
"38",0.0754,0.0327,0.0754,0.0742,0.0731,0.0327,0.0733,0.0731,0.0746
"39",0.4288,0.3887,0.4288,0.4275,0.4284,0.3887,0.4318,0.4284,0.431
"40",6e-04,1e-04,6e-04,6e-04,5e-04,1e-04,5e-04,5e-04,5e-04
"41",8e-04,1e-04,8e-04,8e-04,7e-04,1e-04,7e-04,7e-04,7e-04
"42",0.01,0.0044,0.01,0.0104,0.009,0.0044,0.009,0.009,0.0093
"43",0.0797,0.0421,0.0797,0.0793,0.0769,0.0421,0.0779,0.0769,0.0785
"44",1e-04,0,1e-04,1e-04,1e-04,0,0,1e-04,1e-04
"45",0.003,0.0166,0.003,0.0031,0.0033,0.0166,0.0034,0.0033,0.0035
