"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.3869,0.7399,0.3859,0.3211,0.4429,0.7513,0.4624,0.4429,0.4615
"2",0.636,0.2277,0.6348,0.5184,0.6111,0.2543,0.6237,0.6111,0.6282
"3",0.4974,0.3876,0.496,0.3902,0.4942,0.4226,0.5138,0.4942,0.5127
"4",0.0251,0.1325,0.025,0.0136,0.0432,0.1793,0.0689,0.0432,0.0483
"5",0.4185,0.629,0.4177,0.3436,0.4424,0.6365,0.4617,0.4424,0.4609
"6",0.2514,0.1439,0.2509,0.1789,0.2647,0.1641,0.2912,0.2647,0.281
"7",0.9487,0.853,0.9479,0.9204,0.9463,0.8738,0.9476,0.9463,0.9502
"8",0.7602,0.449,0.7587,0.7041,0.7728,0.4644,0.7794,0.7728,0.7851
"9",0.2025,0.741,0.2021,0.1511,0.252,0.7523,0.2782,0.252,0.268
"10",0.5247,0.2752,0.5219,0.3498,0.3764,0.3276,0.3981,0.3764,0.3947
"11",0.8544,0.971,0.854,0.8212,0.8676,0.9712,0.8729,0.8676,0.8759
"12",0.4787,0.2086,0.4769,0.3385,0.4072,0.2386,0.4323,0.4072,0.4256
"13",0.188,0.1936,0.1865,0.1345,0.2389,0.2387,0.2669,0.2389,0.2545
"14",0.4969,0.9771,0.4962,0.4416,0.5499,0.9772,0.5695,0.5499,0.5679
"15",0.0282,0.8485,0.0284,0.0179,0.032,0.8513,0.0574,0.032,0.036
"16",0.9609,0.9917,0.9608,0.9512,0.964,0.9917,0.964,0.964,0.9667
"17",0.3625,0.3589,0.3614,0.2612,0.3567,0.4078,0.3803,0.3567,0.3748
"18",0.8237,0.4393,0.821,0.7422,0.8108,0.5244,0.818,0.8108,0.8217
"19",0.1463,0.1317,0.146,0.1017,0.1842,0.1386,0.212,0.1842,0.1979
"20",0.3925,0.1517,0.3895,0.2805,0.3728,0.1997,0.397,0.3728,0.3911
"21",0.4017,0.3425,0.3987,0.3175,0.4283,0.4117,0.449,0.4283,0.4468
"22",0.0117,0.1672,0.0116,0.0058,0.0275,0.2579,0.0507,0.0275,0.031
"23",0.804,0.7155,0.8023,0.7613,0.8135,0.7186,0.8213,0.8135,0.8242
"24",0.004,0.138,0.004,0.0017,0.0142,0.1776,0.0337,0.0142,0.0162
"25",0.8725,0.8925,0.8718,0.8396,0.8831,0.8915,0.8841,0.8831,0.8906
"26",0.1053,0.6233,0.1053,0.0625,0.1128,0.6277,0.1423,0.1128,0.1229
