"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.8341,0.7096,0.834,0.8247,0.8346,0.7183,0.8364,0.8346,0.8372
"2",0.4463,0.3084,0.4461,0.4296,0.4535,0.3078,0.454,0.4535,0.4587
"3",0.1779,0.1491,0.1779,0.1554,0.1611,0.1531,0.1629,0.1611,0.1648
"4",0.046,0.0746,0.046,0.0392,0.0468,0.076,0.047,0.0468,0.0484
"5",0.7572,0.6669,0.757,0.7473,0.7576,0.6958,0.7557,0.7576,0.761
"6",0.6544,0.4305,0.6543,0.6348,0.6562,0.4353,0.6565,0.6562,0.6605
"7",0.0816,0.1214,0.0815,0.0694,0.0845,0.1265,0.0858,0.0845,0.087
"8",0.5958,0.823,0.5957,0.573,0.5901,0.8262,0.5888,0.5901,0.5947
"9",0.8904,0.9739,0.8903,0.8675,0.8781,0.9748,0.8794,0.8781,0.8802
"10",0.1384,0.0221,0.1383,0.1263,0.1479,0.0253,0.1501,0.1479,0.1514
"11",0.0498,0.3551,0.0498,0.0437,0.0566,0.4172,0.0589,0.0566,0.0585
"12",0.862,0.9528,0.8619,0.8515,0.8568,0.9583,0.8587,0.8568,0.8591
"13",0.1511,0.0564,0.1511,0.1378,0.1615,0.0626,0.1633,0.1615,0.1651
"14",0.9493,0.8353,0.9492,0.9468,0.9484,0.8375,0.948,0.9484,0.9493
"15",0.6565,0.6495,0.6565,0.6293,0.6443,0.6495,0.6475,0.6443,0.6486
"16",0.975,0.8557,0.975,0.9737,0.9752,0.8566,0.975,0.9752,0.9757
"17",0.5414,0.4043,0.5413,0.5265,0.5491,0.4142,0.5498,0.5491,0.5539
"18",0.4299,0.7342,0.4297,0.4205,0.4287,0.7613,0.4283,0.4287,0.4338
"19",0.4264,0.4035,0.4263,0.4089,0.4346,0.4252,0.4366,0.4346,0.4397
"20",0.4201,0.6847,0.42,0.3874,0.4047,0.6851,0.4039,0.4047,0.4097
"21",0.7059,0.2861,0.7059,0.6919,0.7101,0.2909,0.7104,0.7101,0.7141
"22",0.9241,0.9391,0.924,0.911,0.9205,0.9412,0.9209,0.9205,0.9219
"23",0.0701,0.0988,0.0701,0.0636,0.0776,0.1088,0.0786,0.0776,0.0799
"24",0.7479,0.5411,0.7478,0.736,0.75,0.5659,0.7484,0.75,0.7535
"25",0.0471,0.0818,0.0471,0.0393,0.0501,0.0835,0.0503,0.0501,0.0518
"26",0.274,0.1232,0.274,0.25,0.2701,0.1302,0.2734,0.2701,0.2748
"27",0.5902,0.2639,0.5901,0.5705,0.5931,0.2636,0.5936,0.5931,0.5978
"28",0.2193,0.1785,0.2193,0.2005,0.2209,0.1901,0.2218,0.2209,0.2252
"29",0.1266,0.2023,0.1266,0.1131,0.1212,0.2177,0.1234,0.1212,0.1244
"30",0.6505,0.2542,0.6505,0.6306,0.6531,0.2539,0.6526,0.6531,0.6575
"31",0.1791,0.2477,0.1791,0.1609,0.1843,0.2514,0.1862,0.1843,0.1883
"32",0.0643,0.0534,0.0643,0.0578,0.0702,0.0623,0.0713,0.0702,0.0724
"33",0.1406,0.3842,0.1405,0.1292,0.1432,0.3949,0.1439,0.1432,0.1465
"34",0.0461,0.1594,0.0461,0.0382,0.0425,0.1675,0.0432,0.0425,0.0439
"35",0.7455,0.7962,0.7454,0.7286,0.7449,0.7967,0.747,0.7449,0.7485
"36",0.7398,0.4975,0.7397,0.7294,0.7418,0.5032,0.7441,0.7418,0.7453
"37",0.9257,0.7634,0.9256,0.9192,0.9256,0.7678,0.9261,0.9256,0.9269
"38",0.0963,0.1709,0.0964,0.0831,0.0901,0.1966,0.0916,0.0901,0.0926
"39",0.1937,0.1474,0.1936,0.1777,0.1988,0.1699,0.201,0.1988,0.2029
"40",0.2187,0.2579,0.2187,0.1999,0.2178,0.2971,0.2197,0.2178,0.222
"41",0.2151,0.3685,0.2151,0.203,0.2269,0.4262,0.2266,0.2269,0.2313
"42",0.5283,0.5859,0.5282,0.4974,0.5139,0.6165,0.5128,0.5139,0.519
"43",0.2781,0.1129,0.278,0.2537,0.2797,0.1277,0.2806,0.2797,0.2844
"44",0.6714,0.7493,0.6712,0.6566,0.6711,0.7613,0.6727,0.6711,0.6752
"45",0.8008,0.6294,0.8007,0.7828,0.7977,0.6299,0.7956,0.7977,0.8008
"46",0.455,0.5341,0.4549,0.4267,0.451,0.535,0.4516,0.451,0.4562
"47",0.881,0.6716,0.881,0.8767,0.8821,0.683,0.8821,0.8821,0.884
"48",0.9627,0.7809,0.9627,0.9594,0.9626,0.781,0.963,0.9626,0.9633
"49",0.1718,0.7135,0.1717,0.152,0.1568,0.7138,0.1569,0.1568,0.1604
"50",0.5256,0.748,0.5255,0.5022,0.5203,0.7534,0.5216,0.5203,0.5254
"51",0.9863,0.9235,0.9863,0.9853,0.9862,0.9242,0.9855,0.9862,0.9865
"52",0.0714,0.033,0.0714,0.0611,0.0731,0.0356,0.0747,0.0731,0.0754
"53",0.3667,0.1246,0.3666,0.3474,0.3806,0.1335,0.3803,0.3806,0.3858
"54",0.2651,0.2709,0.2651,0.2414,0.2573,0.2857,0.2569,0.2573,0.2618
"55",0.0862,0.0909,0.0862,0.0764,0.0912,0.112,0.0934,0.0912,0.0938
"56",0.5469,0.759,0.5468,0.5196,0.5418,0.7613,0.5438,0.5418,0.5468
