"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.3208,0.7408,0.3201,0.2553,0.3705,0.751,0.3915,0.3705,0.3887
"2",0.655,0.2223,0.6535,0.5386,0.6284,0.2499,0.6403,0.6284,0.6451
"3",0.3637,0.3822,0.3625,0.275,0.3813,0.4162,0.4049,0.3813,0.3997
"4",0.0089,0.1322,0.0089,0.0048,0.0225,0.178,0.0452,0.0225,0.0255
"5",0.2432,0.6209,0.2428,0.1849,0.266,0.6293,0.2911,0.266,0.2823
"6",0.1274,0.1357,0.1272,0.0839,0.1513,0.1562,0.1789,0.1513,0.1635
"7",0.9666,0.8574,0.966,0.9468,0.9649,0.8753,0.966,0.9649,0.9675
"8",0.5697,0.4424,0.568,0.5128,0.6079,0.459,0.621,0.6079,0.6249
"9",0.094,0.7135,0.0938,0.0644,0.1432,0.7271,0.1702,0.1432,0.155
"10",0.4381,0.2694,0.4357,0.2834,0.3103,0.3237,0.334,0.3103,0.3277
"11",0.6774,0.963,0.6768,0.6218,0.7041,0.9635,0.7156,0.7041,0.7189
"12",0.5784,0.2083,0.5767,0.4078,0.4667,0.2383,0.4882,0.4667,0.4852
"13",0.1056,0.1937,0.1049,0.0716,0.1531,0.2369,0.1825,0.1531,0.1654
"14",0.3272,0.9687,0.3267,0.2762,0.3905,0.9691,0.4155,0.3905,0.4089
"15",0.0108,0.848,0.0109,0.0066,0.0122,0.8506,0.0324,0.0122,0.014
"16",0.8717,0.9877,0.8713,0.8448,0.883,0.9878,0.8867,0.883,0.8904
"17",0.2445,0.3638,0.2436,0.1729,0.2731,0.4112,0.3,0.2731,0.2898
"18",0.8418,0.4497,0.8394,0.7706,0.8324,0.5329,0.8382,0.8324,0.8424
"19",0.0712,0.126,0.0711,0.0464,0.109,0.133,0.137,0.109,0.1188
"20",0.3026,0.148,0.3,0.2107,0.303,0.1967,0.3277,0.303,0.3202
"21",0.2706,0.3264,0.2684,0.2008,0.3061,0.398,0.3328,0.3061,0.3233
"22",0.0037,0.1604,0.0037,0.0018,0.0125,0.2505,0.0315,0.0125,0.0143
"23",0.6238,0.7115,0.6219,0.5686,0.6498,0.7142,0.6629,0.6498,0.6658
"24",0.0014,0.1339,0.0014,6e-04,0.0078,0.1736,0.0243,0.0078,0.009
"25",0.7975,0.8915,0.7966,0.7568,0.8193,0.8906,0.8233,0.8193,0.8298
"26",0.1039,0.6311,0.1038,0.0639,0.1202,0.6353,0.1501,0.1202,0.1307
"27",0.9362,0.492,0.9349,0.8926,0.9282,0.5434,0.9288,0.9282,0.9331
"28",0.2441,0.3528,0.2427,0.193,0.309,0.3646,0.333,0.309,0.3263
"29",0.2009,0.2843,0.2,0.1477,0.2414,0.3265,0.2679,0.2414,0.2569
"30",0.1007,0.1847,0.0998,0.062,0.1339,0.2645,0.1622,0.1339,0.1452
"31",0.0836,0.5919,0.0831,0.0575,0.1404,0.6061,0.1714,0.1404,0.1521
"32",0.0348,0.0092,0.0347,0.0138,0.0243,0.024,0.0473,0.0243,0.0275
"33",0.4616,0.8614,0.4607,0.4022,0.5156,0.8626,0.5333,0.5156,0.5339
"34",0.0097,0.1976,0.0097,0.0053,0.0135,0.2423,0.0327,0.0135,0.0155
"35",0.1272,0.0028,0.1305,0.0378,0.0032,0.0095,0.0163,0.0032,0.0037
"36",0.1045,0.8223,0.1042,0.081,0.1642,0.8244,0.1922,0.1642,0.1769
"37",0.2568,0.3268,0.2548,0.1771,0.2775,0.4078,0.3046,0.2775,0.2941
"38",0.0169,0.1157,0.0169,0.0085,0.0249,0.1548,0.0478,0.0249,0.0281
"39",8e-04,0.2767,8e-04,3e-04,0.0046,0.2827,0.0179,0.0046,0.0054
"40",0.0343,0.1624,0.0348,0.0114,0.0068,0.1788,0.019,0.0068,0.0079
"41",0.0539,0.0016,0.0561,0.0164,6e-04,0.003,0.0072,6e-04,8e-04
"42",0.0343,0.0542,0.0339,0.0189,0.0554,0.0726,0.0836,0.0554,0.0615
"43",0.027,0.1849,0.0269,0.0147,0.0399,0.2072,0.0654,0.0399,0.0446
"44",0.034,0.003,0.0341,0.0142,0.0216,0.011,0.0447,0.0216,0.0245
"45",0.8417,0.8375,0.8409,0.8052,0.8544,0.8405,0.8572,0.8544,0.8633
"46",0.5655,0.5244,0.5631,0.4834,0.5901,0.5414,0.6035,0.5901,0.6074
"47",0.0259,0.5269,0.0259,0.0146,0.0378,0.5555,0.063,0.0378,0.0423
"48",0.0027,3e-04,0.0027,9e-04,0.0048,8e-04,0.0196,0.0048,0.0056
"49",0.2874,0.0877,0.2868,0.146,0.1223,0.1391,0.15,0.1223,0.133
"50",0.1035,0.3221,0.1027,0.0722,0.1652,0.3545,0.194,0.1652,0.1781
"51",0.4153,0.8905,0.4143,0.3529,0.474,0.8904,0.4938,0.474,0.4926
"52",0.6016,0.6593,0.6001,0.5457,0.6437,0.6671,0.6555,0.6437,0.66
"53",0.7684,0.954,0.7678,0.7261,0.7921,0.9539,0.7989,0.7921,0.8037
"54",0.4482,0.3252,0.4446,0.304,0.3747,0.3379,0.398,0.3747,0.3929
"55",0.7766,0.8919,0.776,0.7362,0.7989,0.9016,0.804,0.7989,0.8103
"56",0.9348,0.6002,0.9338,0.9069,0.9351,0.6306,0.9371,0.9351,0.9397
"57",0.7933,0.6779,0.7909,0.7103,0.7857,0.6983,0.7917,0.7857,0.7976
"58",0.4703,0.7444,0.4692,0.4011,0.5141,0.7519,0.532,0.5141,0.5325
"59",0.809,0.7029,0.8083,0.7305,0.8018,0.7109,0.8067,0.8018,0.8131
"60",0.3477,0.4608,0.3462,0.2782,0.402,0.4792,0.4227,0.402,0.4204
"61",0.7751,0.5062,0.7739,0.7004,0.7729,0.5325,0.7817,0.7729,0.7853
"62",0.0086,0.0015,0.009,0.0027,7e-04,0.004,0.008,7e-04,8e-04
"63",0.7813,0.885,0.7809,0.7369,0.7997,0.8862,0.8063,0.7997,0.811
"64",0.8005,0.5705,0.7975,0.6944,0.7677,0.5716,0.7724,0.7677,0.7802
"65",0.7812,0.675,0.7795,0.7217,0.7892,0.7111,0.7983,0.7892,0.801
"66",0.8683,0.8575,0.8679,0.8386,0.8812,0.8588,0.8847,0.8812,0.8888
"67",0.0257,0.54,0.0258,0.0138,0.0291,0.57,0.0537,0.0291,0.0327
"68",0.0019,0.1222,0.0019,8e-04,0.0051,0.169,0.0207,0.0051,0.0059
"69",0.6959,0.8121,0.6953,0.5826,0.6699,0.8148,0.6804,0.6699,0.6856
"70",0.2086,0.3616,0.2082,0.1319,0.1995,0.3887,0.2265,0.1995,0.2138
"71",0.2053,0.4947,0.2049,0.1507,0.2535,0.5153,0.2815,0.2535,0.2696
"72",0.0011,0.0046,0.0011,4e-04,0.0034,0.0077,0.0155,0.0034,0.0039
"73",0.4093,0.5257,0.4076,0.3422,0.4697,0.5752,0.4891,0.4697,0.4884
"74",0.0224,0.008,0.0222,0.01,0.0258,0.0155,0.0497,0.0258,0.0291
"75",0.6731,0.7294,0.6709,0.5859,0.676,0.758,0.6857,0.676,0.6916
"76",0.7294,0.8351,0.7285,0.6618,0.7454,0.8401,0.7535,0.7454,0.7588
"77",0.0049,1e-04,0.005,0.0016,0.0021,6e-04,0.0134,0.0021,0.0025
"78",0.5058,0.3107,0.5023,0.3826,0.4773,0.3198,0.4971,0.4773,0.4959
"79",0.0591,0.3447,0.059,0.0351,0.0874,0.3618,0.117,0.0874,0.0959
"80",0.4908,0.1094,0.4876,0.3755,0.4618,0.1835,0.4827,0.4618,0.4803
"81",0.5092,0.5062,0.5075,0.4174,0.5236,0.554,0.5397,0.5236,0.5418
"82",8e-04,0.1389,8e-04,1e-04,6e-04,0.1679,0.0079,6e-04,7e-04
"83",0.1024,0.2266,0.1018,0.0555,0.0962,0.2902,0.125,0.0962,0.1053
"84",0.1268,0.5549,0.1267,0.083,0.1497,0.5677,0.1791,0.1497,0.1618
"85",0.6012,0.5883,0.5991,0.3665,0.3495,0.622,0.3735,0.3495,0.3675
"86",0.1451,0.5537,0.1447,0.1021,0.1902,0.5624,0.2191,0.1902,0.2042
"87",0.2084,0.5378,0.2081,0.143,0.223,0.5447,0.2495,0.223,0.238
"88",0.5428,0.5087,0.5402,0.4548,0.5663,0.5402,0.5851,0.5663,0.5841
"89",0.8682,0.4939,0.8658,0.7882,0.8473,0.5636,0.8518,0.8473,0.8566
"90",0.0476,0.1155,0.0476,0.0237,0.0484,0.1717,0.075,0.0484,0.0539
"91",0.9121,0.8816,0.9116,0.8878,0.9183,0.8823,0.9216,0.9183,0.9238
"92",0.5967,0.5599,0.595,0.5025,0.6047,0.5876,0.6208,0.6047,0.6218
"93",7e-04,0.0071,7e-04,2e-04,0.002,0.0128,0.012,0.002,0.0023
"94",0.1034,0.1695,0.1028,0.0621,0.1313,0.2218,0.1593,0.1313,0.1425
"95",0.0036,0.0013,0.0037,8e-04,6e-04,0.0017,0.0084,6e-04,7e-04
"96",0.0778,0.436,0.0775,0.0459,0.1023,0.4594,0.1321,0.1023,0.1117
"97",0.7265,0.8132,0.7254,0.6875,0.7573,0.818,0.7667,0.7573,0.7702
