"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.1084,0.0822,0.1081,0.0772,0.114,0.0822,0.1207,0.114,0.1215
"2",0.007,0.0353,0.0071,0.0034,0.0029,0.0353,0.0048,0.0029,0.0033
"3",0.0538,5e-04,0.0542,0.0276,0.0253,5e-04,0.0301,0.0253,0.0278
"4",3e-04,0,3e-04,0,1e-04,0,3e-04,1e-04,1e-04
"5",0.3217,0.0523,0.3212,0.2542,0.2999,0.0523,0.3076,0.2999,0.3122
"6",0.0011,0,0.0011,3e-04,2e-04,0,6e-04,2e-04,2e-04
"7",0.0078,1e-04,0.008,0.0026,0.001,1e-04,0.0022,0.001,0.0012
"8",0.1618,0.0491,0.1617,0.1101,0.1442,0.0491,0.1532,0.1442,0.1533
"9",0.1422,0.0028,0.1426,0.0815,0.0822,0.0028,0.0927,0.0822,0.0885
"10",0.2871,0.0142,0.2875,0.1851,0.1955,0.0142,0.205,0.1955,0.206
"11",0.001,0,0.001,5e-04,7e-04,0,0.0016,7e-04,8e-04
"12",0.0371,0.001,0.0374,0.0175,0.015,0.001,0.0194,0.015,0.0167
"13",0.0231,0.0178,0.0233,0.0124,0.0118,0.0178,0.0149,0.0118,0.0132
"14",0.0227,1e-04,0.0229,0.0107,0.0094,1e-04,0.0127,0.0094,0.0105
"15",0.1731,0.0075,0.1739,0.0968,0.0814,0.0075,0.0897,0.0814,0.0874
"16",0.0276,0.0026,0.0279,0.0114,0.0073,0.0026,0.0109,0.0073,0.0082
"17",0.0047,2e-04,0.0047,0.0015,0.0019,2e-04,0.0036,0.0019,0.0022
"18",0.002,0,0.0021,7e-04,1e-04,0,3e-04,1e-04,1e-04
"19",0.0269,0.0027,0.0272,0.0137,0.0113,0.0027,0.0156,0.0113,0.0126
"20",0.0053,4e-04,0.0053,0.0024,0.0047,4e-04,0.007,0.0047,0.0054
"21",0.1073,0.101,0.1073,0.0707,0.0946,0.101,0.1023,0.0946,0.1012
"22",0.0147,6e-04,0.0148,0.007,0.0068,6e-04,0.0091,0.0068,0.0076
"23",0.1408,0.0123,0.1411,0.084,0.0892,0.0123,0.0986,0.0892,0.0955
"24",0.0011,0,0.0011,3e-04,6e-04,0,0.0014,6e-04,6e-04
"25",0.1453,5e-04,0.1464,0.0702,0.0491,5e-04,0.0572,0.0491,0.0534
"26",0.7538,0.462,0.7531,0.7023,0.7489,0.462,0.7531,0.7489,0.7584
"27",0.0059,2e-04,0.0059,0.0031,0.0063,2e-04,0.0085,0.0063,0.0071
"28",0.0103,2e-04,0.0104,0.0048,0.0062,2e-04,0.0088,0.0062,0.0069
"29",0.1617,0.0022,0.1623,0.0906,0.0843,0.0022,0.0934,0.0843,0.0906
