"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.1382,0.149,0.1379,0.0965,0.1462,0.149,0.1555,0.1462,0.1553
"2",0.3983,0.9256,0.3978,0.3195,0.3806,0.9256,0.3905,0.3806,0.3946
"3",0.7066,0.6589,0.7058,0.6511,0.7107,0.6589,0.7158,0.7107,0.7216
"4",0.053,0.0436,0.0529,0.0355,0.0605,0.0436,0.0686,0.0605,0.0655
"5",0.7973,0.6266,0.7966,0.7566,0.8014,0.6266,0.8051,0.8014,0.8097
"6",0.0941,0.089,0.0945,0.052,0.0551,0.089,0.0635,0.0551,0.0598
"7",0.5744,0.3862,0.5741,0.4601,0.5178,0.3862,0.5262,0.5178,0.5319
"8",0.6875,0.6984,0.6867,0.6234,0.6885,0.6984,0.6938,0.6885,0.7001
"9",0.8628,0.7133,0.8623,0.8299,0.8655,0.7133,0.8685,0.8655,0.8718
"10",0.9748,0.9605,0.9747,0.9579,0.9723,0.9605,0.972,0.9723,0.9739
"11",0.0321,0.098,0.0322,0.0189,0.0314,0.098,0.0383,0.0314,0.0345
"12",0.6897,0.7585,0.689,0.6278,0.6889,0.7585,0.6941,0.6889,0.7004
"13",0.4821,0.2743,0.4813,0.4028,0.4804,0.2743,0.4897,0.4804,0.4946
"14",0.4646,0.3845,0.4639,0.3873,0.4543,0.3845,0.4635,0.4543,0.4683
"15",0.9801,0.9539,0.98,0.9721,0.9794,0.9539,0.98,0.9794,0.9806
"16",0.7772,0.5663,0.7766,0.7044,0.7627,0.5663,0.7648,0.7627,0.7725
"17",0.0702,0.051,0.0708,0.0338,0.0278,0.051,0.0351,0.0278,0.0307
"18",0.3991,0.7211,0.3984,0.3299,0.3966,0.7211,0.4066,0.3966,0.4104
"19",0.4499,0.6181,0.4491,0.3865,0.4421,0.6181,0.4548,0.4421,0.456
"20",0.1041,0.2135,0.1041,0.0623,0.0894,0.2135,0.0998,0.0894,0.0962
"21",0.0474,0.0153,0.0477,0.0222,0.0254,0.0153,0.031,0.0254,0.028
"22",0.4169,0.6047,0.4163,0.3312,0.3979,0.6047,0.4055,0.3979,0.4119
"23",0.8615,0.8155,0.8611,0.8138,0.8545,0.8155,0.8571,0.8545,0.861
"24",0.0303,0.0364,0.0306,0.0139,0.0126,0.0364,0.0174,0.0126,0.014
"25",0.8634,0.3443,0.8629,0.8189,0.859,0.3443,0.8624,0.859,0.8656
"26",0.6703,0.1351,0.6697,0.5868,0.6508,0.1351,0.657,0.6508,0.663
"27",0.1244,0.1667,0.1241,0.0889,0.1365,0.1667,0.1456,0.1365,0.1451
"28",0.2815,0.4745,0.2809,0.2209,0.283,0.4745,0.2945,0.283,0.2955
"29",0.8798,0.6388,0.8794,0.8462,0.8805,0.6388,0.883,0.8805,0.8863
"30",0.4742,0.3876,0.4742,0.3566,0.3989,0.3876,0.4081,0.3989,0.4129
"31",0.3305,0.1106,0.3299,0.2635,0.3258,0.1106,0.3389,0.3258,0.3387
"32",0.772,0.5805,0.7713,0.7177,0.7698,0.5805,0.7733,0.7698,0.7791
"33",0.6498,0.4598,0.6489,0.5971,0.6556,0.4598,0.66,0.6556,0.6675
"34",0.3938,0.624,0.3933,0.3094,0.3703,0.624,0.377,0.3703,0.3842
"35",0.7331,0.6336,0.7324,0.671,0.7265,0.6336,0.7333,0.7265,0.737
"36",0.3374,0.4845,0.3367,0.2862,0.3457,0.4845,0.3546,0.3457,0.3592
"37",0.3145,0.6108,0.314,0.2436,0.3107,0.6108,0.324,0.3107,0.3242
"38",0.2367,0.4082,0.2363,0.1769,0.2313,0.4082,0.2434,0.2313,0.2429
"39",0.2459,0.115,0.2463,0.1565,0.1665,0.115,0.1796,0.1665,0.1764
"40",0.8978,0.8981,0.8975,0.8487,0.8852,0.8981,0.8869,0.8852,0.8906
"41",0.086,0.2195,0.0858,0.0529,0.0958,0.2195,0.1079,0.0958,0.103
"42",0.5248,0.7821,0.5247,0.403,0.4416,0.7821,0.4511,0.4416,0.4556
"43",0.7055,0.8751,0.705,0.6176,0.6738,0.8751,0.6796,0.6738,0.6855
"44",0.6332,0.5053,0.6323,0.5718,0.6409,0.5053,0.6468,0.6409,0.6533
