"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.6471,0.5135,0.647,0.6292,0.6465,0.5135,0.6474,0.6465,0.6507
"2",0.4028,0.2084,0.4027,0.3836,0.4104,0.2084,0.411,0.4104,0.4154
"3",0.1184,0.0103,0.1185,0.0978,0.0977,0.0103,0.099,0.0977,0.1003
"4",0.3235,0.3265,0.3234,0.3024,0.3216,0.3265,0.3221,0.3216,0.3263
"5",0.5583,0.4314,0.5582,0.5409,0.5598,0.4314,0.5598,0.5598,0.5644
"6",0.5687,0.5971,0.5686,0.5514,0.5712,0.5971,0.5713,0.5712,0.5757
"7",0.0997,0.265,0.0996,0.0899,0.1068,0.265,0.1081,0.1068,0.1095
"8",0.825,0.5467,0.825,0.8142,0.8257,0.5467,0.8257,0.8257,0.8283
"9",0.679,0.3761,0.679,0.6488,0.6676,0.3761,0.6662,0.6676,0.6716
"10",0.2267,0.5934,0.2267,0.205,0.2163,0.5934,0.2166,0.2163,0.2204
"11",0.319,0.6666,0.319,0.2996,0.311,0.6666,0.3116,0.311,0.3157
"12",0.1427,0.0695,0.1427,0.1292,0.146,0.0695,0.1463,0.146,0.1494
"13",0.6859,0.4825,0.6858,0.667,0.6849,0.4825,0.6849,0.6849,0.6888
"14",0.0626,0.1026,0.0626,0.0558,0.0663,0.1026,0.0665,0.0663,0.0683
"15",0.2056,0.0309,0.2057,0.1784,0.1892,0.0309,0.1916,0.1892,0.1931
"16",0.9164,0.7001,0.9164,0.9097,0.916,0.7001,0.9149,0.916,0.9174
"17",0.1379,0.0148,0.1379,0.1195,0.128,0.0148,0.1282,0.128,0.131
"18",0.3338,0.124,0.3338,0.3119,0.3344,0.124,0.3346,0.3344,0.3391
"19",0.7909,0.6528,0.7909,0.7791,0.7918,0.6528,0.7945,0.7918,0.7948
"20",0.0276,0.0389,0.0276,0.0242,0.0304,0.0389,0.0306,0.0304,0.0315
"21",0.0524,0.0315,0.0524,0.0466,0.0558,0.0315,0.0559,0.0558,0.0576
"22",0.3864,0.2967,0.3863,0.3666,0.3899,0.2967,0.392,0.3899,0.3948
"23",0.6785,0.7179,0.6784,0.6579,0.6784,0.7179,0.679,0.6784,0.6822
"24",0.7288,0.6059,0.7287,0.7149,0.7316,0.6059,0.7319,0.7316,0.7352
"25",0.3041,0.4423,0.304,0.2866,0.3124,0.4423,0.3118,0.3124,0.3169
"26",0.1552,0.1144,0.1551,0.14,0.1527,0.1144,0.1536,0.1527,0.1562
"27",0.6454,0.8197,0.6453,0.6366,0.648,0.8197,0.6477,0.648,0.6521
"28",0.0093,0.0034,0.0094,0.0064,0.0052,0.0034,0.0053,0.0052,0.0054
"29",0.4908,0.4098,0.4907,0.4641,0.4861,0.4098,0.4885,0.4861,0.4909
"30",0.3928,0.3839,0.3928,0.3735,0.3926,0.3839,0.3925,0.3926,0.3973
"31",0.0753,0.0722,0.0754,0.0631,0.0722,0.0722,0.0732,0.0722,0.0743
"32",0.3934,0.3155,0.3933,0.38,0.3971,0.3155,0.3979,0.3971,0.4019
"33",0.2966,0.132,0.2965,0.2773,0.3002,0.132,0.2993,0.3002,0.3047
"34",0.2972,0.0294,0.2972,0.2642,0.2744,0.0294,0.2741,0.2744,0.2788
"35",0.7198,0.8234,0.7197,0.7036,0.7202,0.8234,0.72,0.7202,0.7238
"36",0.5201,0.2752,0.52,0.4948,0.517,0.2752,0.5198,0.517,0.5218
"37",0.8456,0.5816,0.8455,0.8352,0.8459,0.5816,0.8474,0.8459,0.8482
"38",0.0531,0.4508,0.0531,0.0457,0.0521,0.4508,0.0532,0.0521,0.0538
"39",0.0332,0.6921,0.0332,0.0292,0.0347,0.6921,0.0357,0.0347,0.036
"40",0.4562,0.1475,0.4561,0.4338,0.455,0.1475,0.4549,0.455,0.4598
"41",0.9942,0.9716,0.9942,0.9936,0.9942,0.9716,0.994,0.9942,0.9943
"42",0.3288,0.4525,0.3287,0.3113,0.3348,0.4525,0.336,0.3348,0.3395
"43",0.9483,0.8628,0.9483,0.9447,0.9481,0.8628,0.9476,0.9481,0.949
"44",0.2667,0.0496,0.2667,0.2439,0.2623,0.0496,0.2642,0.2623,0.2666
"45",0.7538,0.5482,0.7537,0.7381,0.7549,0.5482,0.7528,0.7549,0.7582
"46",0.176,0.1311,0.1759,0.1602,0.1756,0.1311,0.1757,0.1756,0.1793
"47",0.2302,0.2008,0.2302,0.2111,0.2356,0.2008,0.2371,0.2356,0.2399
"48",0.8348,0.8147,0.8347,0.8221,0.8335,0.8147,0.8333,0.8335,0.836
"49",0.4048,0.282,0.4048,0.3784,0.4025,0.282,0.4042,0.4025,0.4074
"50",0.1455,0.1412,0.1454,0.1329,0.1528,0.1412,0.1547,0.1528,0.1562
"51",0.7767,0.5244,0.7766,0.7615,0.7768,0.5244,0.7767,0.7768,0.78
"52",0.1665,0.129,0.1665,0.1453,0.1571,0.129,0.1592,0.1571,0.1606
"53",0.4747,0.1401,0.4746,0.4442,0.4682,0.1401,0.4691,0.4682,0.4732
"54",0.2026,0.1778,0.2026,0.187,0.206,0.1778,0.2048,0.206,0.2099
"55",0.9859,0.9556,0.9859,0.9843,0.9859,0.9556,0.9849,0.9859,0.9862
"56",0.0026,6e-04,0.0026,0.0017,0.0026,6e-04,0.003,0.0026,0.0028
"57",0.021,0.0206,0.021,0.0172,0.0195,0.0206,0.0195,0.0195,0.0203
"58",0.4442,0.33,0.4442,0.4131,0.4353,0.33,0.4381,0.4353,0.4401
"59",0.149,0.0274,0.149,0.1343,0.1525,0.0274,0.1537,0.1525,0.1559
"60",0.4789,0.5591,0.4788,0.4563,0.4788,0.5591,0.4804,0.4788,0.4836
"61",0.9957,0.9622,0.9957,0.9952,0.9956,0.9622,0.9959,0.9956,0.9957
"62",0.0602,0.0249,0.0603,0.0488,0.0501,0.0249,0.0517,0.0501,0.0518
"63",0.0476,0.0674,0.0476,0.0394,0.0437,0.0674,0.0432,0.0437,0.0452
"64",0.1064,0.0477,0.1064,0.0967,0.1117,0.0477,0.113,0.1117,0.1145
"65",0.6994,0.5969,0.6993,0.6854,0.7024,0.5969,0.6994,0.7024,0.7063
"66",0.3838,0.3554,0.3838,0.356,0.382,0.3554,0.3826,0.382,0.3869
"67",0.9299,0.8353,0.9299,0.9206,0.928,0.8353,0.9285,0.928,0.9293
"68",0.0914,0.0225,0.0914,0.0803,0.0955,0.0225,0.0962,0.0955,0.098
"69",0.31,0.4358,0.31,0.2955,0.3146,0.4358,0.3155,0.3146,0.3193
"70",0.0445,0.3704,0.0445,0.0381,0.0435,0.3704,0.045,0.0435,0.045
"71",0.1528,0.4493,0.1527,0.1444,0.1586,0.4493,0.1587,0.1586,0.1621
"72",0.059,0.147,0.059,0.0518,0.0598,0.147,0.0603,0.0598,0.0617
"73",0.0149,0.0145,0.0149,0.0119,0.015,0.0145,0.0153,0.015,0.0156
"74",0.4044,0.5362,0.4044,0.3772,0.3975,0.5362,0.399,0.3975,0.4024
"75",0.0291,0.0557,0.0291,0.0235,0.0271,0.0557,0.0264,0.0271,0.0281
"76",0.5284,0.4613,0.5283,0.5005,0.5249,0.4613,0.5274,0.5249,0.5296
"77",0.5596,0.4766,0.5595,0.5398,0.563,0.4766,0.5654,0.563,0.5676
"78",0.9387,0.7536,0.9386,0.9344,0.9386,0.7536,0.9381,0.9386,0.9397
"79",0.3947,0.4598,0.3947,0.3725,0.3925,0.4598,0.3928,0.3925,0.3974
"80",0.1177,0.0892,0.1177,0.1039,0.1155,0.0892,0.1178,0.1155,0.1184
"81",0.0945,0.0146,0.0946,0.0717,0.0673,0.0146,0.0684,0.0673,0.0694
"82",0.5971,0.611,0.597,0.5794,0.6,0.611,0.6003,0.6,0.6044
"83",0.566,0.3464,0.566,0.543,0.5625,0.3464,0.5602,0.5625,0.5672
"84",0.3795,0.0696,0.3795,0.3441,0.3592,0.0696,0.3609,0.3592,0.364
"85",0.037,0.0188,0.037,0.0321,0.0394,0.0188,0.0392,0.0394,0.0408
"86",0.4586,0.242,0.4585,0.4406,0.4636,0.242,0.4632,0.4636,0.4685
"87",0.3819,0.1662,0.3818,0.359,0.3848,0.1662,0.3842,0.3848,0.3897
"88",0.4436,0.651,0.4436,0.4252,0.4469,0.651,0.449,0.4469,0.4517
"89",0.4654,0.3642,0.4654,0.4445,0.4676,0.3642,0.4679,0.4676,0.4724
"90",0.4963,0.4872,0.4963,0.4721,0.4965,0.4872,0.4968,0.4965,0.5013
"91",0.2727,0.0661,0.2726,0.2491,0.2676,0.0661,0.271,0.2676,0.272
"92",0.0045,0.0046,0.0045,0.0031,0.0016,0.0046,0.0017,0.0016,0.0017
"93",0.8888,0.4462,0.8888,0.8717,0.8844,0.4462,0.8857,0.8844,0.8862
"94",0.6913,0.9005,0.6913,0.6845,0.6941,0.9005,0.6931,0.6941,0.698
"95",0.9279,0.8108,0.9279,0.922,0.928,0.8108,0.9288,0.928,0.9292
"96",0.1038,0.4527,0.1038,0.0945,0.1063,0.4527,0.1073,0.1063,0.109
"97",0.8778,0.7916,0.8778,0.8707,0.8784,0.7916,0.8779,0.8784,0.8803
"98",0.8627,0.8101,0.8626,0.8531,0.8632,0.8101,0.8621,0.8632,0.8654
"99",0.3961,0.1858,0.396,0.3717,0.3921,0.1858,0.3936,0.3921,0.3969
"100",0.3033,0.4501,0.3033,0.2823,0.304,0.4501,0.3071,0.304,0.3086
"101",0.397,0.3275,0.397,0.3792,0.4046,0.3275,0.4056,0.4046,0.4094
"102",0.04,0.2052,0.04,0.0342,0.0425,0.2052,0.0437,0.0425,0.044
"103",0.5663,0.1634,0.5663,0.5381,0.5551,0.1634,0.5572,0.5551,0.5597
"104",0.9215,0.6292,0.9215,0.9117,0.9207,0.6292,0.9207,0.9207,0.9221
"105",0.3142,0.0998,0.3142,0.2907,0.3129,0.0998,0.3113,0.3129,0.3175
"106",0.9418,0.9078,0.9418,0.9374,0.9417,0.9078,0.9415,0.9417,0.9427
"107",0.1285,0.0109,0.1285,0.1121,0.1234,0.0109,0.1223,0.1234,0.1264
"108",0.2954,0.5424,0.2953,0.2769,0.2912,0.5424,0.2907,0.2912,0.2957
"109",0.118,0.0937,0.118,0.1041,0.1157,0.0937,0.1173,0.1157,0.1186
"110",0.144,0.0931,0.144,0.1326,0.1485,0.0931,0.1485,0.1485,0.1517
"111",0.8305,0.8331,0.8305,0.8216,0.8327,0.8331,0.8335,0.8327,0.8352
"112",0.4757,0.1791,0.4757,0.4335,0.4461,0.1791,0.4491,0.4461,0.4509
"113",0.7735,0.5366,0.7735,0.7569,0.775,0.5366,0.7761,0.775,0.7782
"114",0.481,0.8239,0.481,0.4587,0.4788,0.8239,0.4804,0.4788,0.4837
"115",0.7493,0.5746,0.7493,0.7329,0.748,0.5746,0.7476,0.748,0.7514
"116",0.4397,0.0722,0.4396,0.4052,0.4224,0.0722,0.4226,0.4224,0.4273
"117",0.8965,0.9777,0.8965,0.8867,0.895,0.9777,0.8944,0.895,0.8968
"118",0.7617,0.8782,0.7616,0.7541,0.7616,0.8782,0.7604,0.7616,0.7648
"119",0.8616,0.7709,0.8616,0.8468,0.8591,0.7709,0.859,0.8591,0.8612
"120",0.1127,0.0898,0.1126,0.1,0.1177,0.0898,0.117,0.1177,0.1206
"121",0.0459,0.0226,0.0459,0.0389,0.0451,0.0226,0.0464,0.0451,0.0467
"122",0.0406,0.1652,0.0406,0.0316,0.0308,0.1652,0.0312,0.0308,0.032
"123",0.1486,0.0585,0.1485,0.1377,0.1565,0.0585,0.1572,0.1565,0.1599
"124",0.1286,0.1793,0.1286,0.1196,0.1346,0.1793,0.1363,0.1346,0.1378
"125",0.3051,0.1485,0.305,0.2838,0.3097,0.1485,0.311,0.3097,0.3144
"126",0.6673,0.7745,0.6672,0.6505,0.6656,0.7745,0.6653,0.6656,0.6697
"127",0.0265,0.0294,0.0265,0.0233,0.0301,0.0294,0.0306,0.0301,0.0311
"128",0.7495,0.8994,0.7494,0.741,0.751,0.8994,0.7508,0.751,0.7543
"129",0.957,0.8835,0.957,0.9531,0.957,0.8835,0.9557,0.957,0.9578
"130",0.5289,0.2104,0.5289,0.491,0.5052,0.2104,0.5047,0.5052,0.5099
"131",0.4175,0.3413,0.4174,0.3973,0.4184,0.3413,0.4168,0.4184,0.4233
"132",0.3155,0.2766,0.3154,0.2957,0.316,0.2766,0.3166,0.316,0.3207
"133",0.2275,0.1575,0.2275,0.2088,0.2258,0.1575,0.227,0.2258,0.2299
"134",0.1245,0.0728,0.1245,0.1062,0.1145,0.0728,0.1167,0.1145,0.1173
"135",0.4168,0.5881,0.4168,0.397,0.4157,0.5881,0.4186,0.4157,0.4207
"136",0.0931,0.142,0.0931,0.0839,0.0998,0.142,0.1016,0.0998,0.1024
"137",0.0768,0.0039,0.0769,0.0635,0.0674,0.0039,0.0696,0.0674,0.0694
"138",0.185,0.3862,0.185,0.1734,0.1873,0.3862,0.1877,0.1873,0.1911
"139",0.2221,0.2914,0.2221,0.2049,0.2291,0.2914,0.23,0.2291,0.2333
"140",0.2676,0.092,0.2676,0.2478,0.2693,0.092,0.2702,0.2693,0.2737
"141",0.2935,0.6792,0.2934,0.2742,0.2875,0.6792,0.2881,0.2875,0.2919
