"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.0555,0.2231,0.0555,0.0513,0.0636,0.2282,0.0654,0.0636,0.0653
"2",0.2344,0.2092,0.2343,0.2201,0.2431,0.2135,0.2461,0.2431,0.2468
"3",0.822,0.7635,0.8219,0.8086,0.8212,0.7765,0.8209,0.8212,0.8235
"4",0.0166,0.1191,0.0166,0.0141,0.0179,0.1264,0.0182,0.0179,0.0186
"5",0.5663,0.7304,0.5663,0.5553,0.5748,0.7404,0.5756,0.5748,0.5788
"6",0.8485,0.5558,0.8484,0.8328,0.8443,0.6239,0.8447,0.8443,0.8464
"7",0.0692,0.1687,0.0692,0.0621,0.0763,0.1923,0.0778,0.0763,0.0782
"8",0.6496,0.5134,0.6496,0.6233,0.6378,0.538,0.6404,0.6378,0.6415
"9",0.6639,0.4042,0.6638,0.6454,0.6631,0.4604,0.6643,0.6631,0.6667
"10",0.1366,0.2322,0.1366,0.127,0.1413,0.2569,0.143,0.1413,0.1441
"11",0.7994,0.9733,0.7994,0.7885,0.8015,0.9748,0.8008,0.8015,0.804
"12",0.4589,0.3249,0.4589,0.4291,0.444,0.3304,0.4477,0.444,0.4482
"13",0.2626,0.5339,0.2625,0.2478,0.273,0.5367,0.2726,0.273,0.2769
"14",0.4711,0.8131,0.4711,0.4512,0.4739,0.8221,0.475,0.4739,0.4782
"15",0.3968,0.6625,0.3968,0.3772,0.3947,0.6679,0.3962,0.3947,0.399
"16",0.5173,0.2566,0.5172,0.4971,0.5168,0.2589,0.5181,0.5168,0.5209
"17",0.4473,0.3568,0.4472,0.4313,0.4542,0.3635,0.4566,0.4542,0.4584
"18",0.6999,0.6227,0.6999,0.6856,0.7029,0.6512,0.7026,0.7029,0.7062
"19",0.0187,0.2064,0.0187,0.0167,0.0227,0.2246,0.0232,0.0227,0.0234
"20",0.1501,0.111,0.15,0.1377,0.1549,0.1164,0.1559,0.1549,0.1579
"21",0.5425,0.7592,0.5425,0.5276,0.5504,0.7796,0.5486,0.5504,0.5544
"22",0.3746,0.6539,0.3745,0.3625,0.3857,0.6932,0.3867,0.3857,0.3899
"23",0.4736,0.5739,0.4735,0.457,0.4836,0.5797,0.4876,0.4836,0.4878
"24",0.0241,0.0684,0.0241,0.0205,0.0265,0.105,0.0271,0.0265,0.0274
"25",0.0617,0.0789,0.0617,0.0516,0.0564,0.0844,0.0577,0.0564,0.058
"26",0.2183,0.3503,0.2183,0.2053,0.2293,0.3924,0.233,0.2293,0.233
"27",0.5616,0.8597,0.5616,0.5448,0.5637,0.8595,0.5643,0.5637,0.5677
"28",0.5445,0.558,0.5444,0.5252,0.5443,0.5962,0.5452,0.5443,0.5484
"29",0.1035,0.0514,0.1035,0.094,0.1046,0.0827,0.1045,0.1046,0.1069
"30",0.0699,0.1503,0.0699,0.0564,0.0524,0.1664,0.0541,0.0524,0.0539
"31",0.7397,0.7808,0.7396,0.7304,0.7439,0.8022,0.7448,0.7439,0.7469
"32",0.8344,0.8551,0.8344,0.8277,0.8374,0.8782,0.8358,0.8374,0.8395
"33",0.1821,0.8549,0.1821,0.1672,0.1801,0.8592,0.1806,0.1801,0.1834
"34",0.1849,0.2293,0.1849,0.1736,0.1939,0.2337,0.1931,0.1939,0.1973
"35",0.935,0.9561,0.935,0.9305,0.9355,0.9564,0.9377,0.9355,0.9364
"36",0.4623,0.5682,0.4623,0.4424,0.4663,0.6143,0.4695,0.4663,0.4705
"37",0.1735,0.3722,0.1735,0.159,0.1722,0.4001,0.1739,0.1722,0.1753
"38",0.6868,0.5668,0.6868,0.6658,0.6858,0.626,0.6851,0.6858,0.6892
"39",0.3853,0.8236,0.3853,0.37,0.3949,0.8251,0.3949,0.3949,0.3992
"40",0.8925,0.828,0.8925,0.886,0.8934,0.8381,0.895,0.8934,0.8949
"41",0.6176,0.6292,0.6175,0.5889,0.6099,0.6392,0.6105,0.6099,0.6137
"42",0.774,0.8774,0.774,0.7648,0.779,0.8831,0.7783,0.779,0.7817
"43",0.309,0.2191,0.3089,0.2914,0.3173,0.237,0.3184,0.3173,0.3214
"44",0.8399,0.7435,0.8399,0.8319,0.8426,0.7941,0.8436,0.8426,0.8447
"45",0.5069,0.4306,0.5068,0.4902,0.5127,0.4393,0.5116,0.5127,0.5168
"46",0.0851,0.0754,0.0851,0.0762,0.0871,0.1112,0.0882,0.0871,0.0892
"47",0.572,0.1168,0.5719,0.528,0.5451,0.1545,0.5446,0.5451,0.5492
"48",0.4678,0.4052,0.4677,0.4528,0.4765,0.4243,0.4767,0.4765,0.4807
"49",0.1171,0.3807,0.1171,0.104,0.1173,0.4258,0.1168,0.1173,0.1198
"50",0.8908,0.6467,0.8907,0.8826,0.8909,0.6613,0.8896,0.8909,0.8925
"51",0.079,0.7119,0.079,0.0693,0.0805,0.7452,0.0821,0.0805,0.0825
"52",0.0189,0.07,0.0189,0.0169,0.0215,0.0786,0.0226,0.0215,0.0222
"53",0.3882,0.8623,0.3882,0.3757,0.3976,0.8663,0.3977,0.3976,0.4018
"54",0.3358,0.5443,0.3358,0.3195,0.3412,0.5479,0.3407,0.3412,0.3453
"55",0.5932,0.8084,0.5932,0.5814,0.6023,0.8085,0.6045,0.6023,0.6062
"56",0.0524,0.1066,0.0524,0.048,0.0584,0.1241,0.0606,0.0584,0.06
"57",0.5856,0.7554,0.5856,0.5748,0.5942,0.7559,0.5944,0.5942,0.5981
"58",0.6535,0.8413,0.6534,0.6402,0.6591,0.8562,0.6599,0.6591,0.6627
"59",0.2191,0.6064,0.2191,0.2054,0.224,0.6605,0.228,0.224,0.2276
"60",0.1519,0.1343,0.1519,0.1377,0.1507,0.1398,0.1518,0.1507,0.1537
