"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.1213,0.1175,0.121,0.0829,0.1301,0.1175,0.139,0.1301,0.1387
"2",0.4099,0.9167,0.4094,0.3292,0.3894,0.9167,0.3995,0.3894,0.4034
"3",0.7219,0.6956,0.7211,0.6664,0.7242,0.6956,0.7286,0.7242,0.7349
"4",0.0624,0.0547,0.0623,0.0426,0.0686,0.0547,0.0771,0.0686,0.0741
"5",0.7788,0.5582,0.7781,0.7367,0.7844,0.5582,0.7886,0.7844,0.7933
"6",0.1063,0.116,0.1068,0.0586,0.0602,0.116,0.0687,0.0602,0.0653
"7",0.601,0.3838,0.6007,0.4831,0.5392,0.3838,0.5474,0.5392,0.5531
"8",0.6244,0.6178,0.6236,0.5513,0.6223,0.6178,0.6281,0.6223,0.6352
"9",0.8812,0.7793,0.8807,0.8511,0.883,0.7793,0.885,0.883,0.8887
"10",0.9705,0.9258,0.9704,0.9525,0.9679,0.9258,0.9678,0.9679,0.9697
"11",0.0363,0.126,0.0364,0.0216,0.0344,0.126,0.0416,0.0344,0.0377
"12",0.6616,0.7429,0.6607,0.5999,0.664,0.7429,0.6702,0.664,0.676
"13",0.4285,0.2394,0.4277,0.3503,0.4314,0.2394,0.4413,0.4314,0.4456
"14",0.4839,0.4273,0.4832,0.4049,0.4704,0.4273,0.4792,0.4704,0.4844
"15",0.9769,0.95,0.9768,0.9683,0.9763,0.95,0.9769,0.9763,0.9777
"16",0.7657,0.5231,0.7651,0.6934,0.7525,0.5231,0.755,0.7525,0.7625
"17",0.0764,0.0604,0.077,0.0368,0.0296,0.0604,0.0369,0.0296,0.0325
"18",0.4528,0.8003,0.452,0.381,0.4455,0.8003,0.4548,0.4455,0.4594
"19",0.4593,0.6437,0.4586,0.3952,0.4501,0.6437,0.4626,0.4501,0.4639
"20",0.1026,0.2199,0.1027,0.0614,0.0886,0.2199,0.0989,0.0886,0.0953
"21",0.0334,0.0076,0.0337,0.0145,0.0149,0.0076,0.0192,0.0149,0.0165
"22",0.4006,0.599,0.4001,0.3177,0.3852,0.599,0.3932,0.3852,0.3991
"23",0.8715,0.83,0.8711,0.8247,0.8639,0.83,0.8664,0.8639,0.8701
"24",0.0315,0.0387,0.0317,0.0144,0.0128,0.0387,0.0177,0.0128,0.0143
"25",0.8934,0.4205,0.8929,0.8595,0.8915,0.4205,0.8941,0.8915,0.8968
"26",0.6206,0.1022,0.62,0.5289,0.5936,0.1022,0.6005,0.5936,0.6067
"27",0.1265,0.1722,0.1262,0.0905,0.1381,0.1722,0.1476,0.1381,0.1468
"28",0.2773,0.4886,0.2767,0.2173,0.2796,0.4886,0.291,0.2796,0.2921
"29",0.899,0.6968,0.8986,0.8686,0.8993,0.6968,0.9014,0.8993,0.9042
"30",0.4781,0.4074,0.4781,0.3598,0.4018,0.4074,0.4112,0.4018,0.4158
"31",0.2909,0.08,0.2903,0.2246,0.281,0.08,0.2943,0.281,0.2934
"32",0.7461,0.5242,0.7453,0.6896,0.7462,0.5242,0.75,0.7462,0.7561
"33",0.6279,0.4082,0.627,0.5742,0.6356,0.4082,0.6403,0.6356,0.6478
"34",0.3949,0.6114,0.3945,0.3102,0.3711,0.6114,0.3778,0.3711,0.3849
"35",0.7199,0.5694,0.7192,0.6572,0.7148,0.5694,0.7219,0.7148,0.7256
"36",0.3577,0.5082,0.3569,0.3039,0.3618,0.5082,0.3712,0.3618,0.3755
"37",0.2963,0.5295,0.2957,0.2281,0.2961,0.5295,0.3096,0.2961,0.3093
"38",0.2597,0.486,0.2593,0.1966,0.2509,0.486,0.2622,0.2509,0.263
"39",0.2526,0.1257,0.253,0.1605,0.17,0.1257,0.1832,0.17,0.1801
"40",0.9062,0.8958,0.9059,0.8569,0.8933,0.8958,0.8948,0.8933,0.8983
"41",0.0732,0.1802,0.0731,0.0439,0.084,0.1802,0.0954,0.084,0.0905
"42",0.5095,0.7606,0.5095,0.3908,0.4304,0.7606,0.4397,0.4304,0.4444
"43",0.6895,0.8304,0.689,0.6029,0.6595,0.8304,0.6658,0.6595,0.6716
"44",0.5919,0.4233,0.591,0.5246,0.598,0.4233,0.6057,0.598,0.6111
"45",0.271,0.1227,0.2707,0.1934,0.247,0.1227,0.257,0.247,0.2594
"46",0.2818,0.029,0.2816,0.1989,0.2431,0.029,0.2553,0.2431,0.2553
"47",0.2268,0.0793,0.2265,0.1639,0.2119,0.0793,0.2228,0.2119,0.2231
"48",0.0648,0.7289,0.0651,0.0391,0.0369,0.7289,0.0435,0.0369,0.0403
"49",0.4343,0.2119,0.4335,0.3549,0.433,0.2119,0.4436,0.433,0.4471
"50",0.6737,0.4665,0.6728,0.6094,0.6755,0.4665,0.6797,0.6755,0.6874
"51",0.508,0.3573,0.5071,0.4335,0.5127,0.3573,0.5191,0.5127,0.5267
"52",0.6119,0.1595,0.6111,0.538,0.6082,0.1595,0.6148,0.6082,0.6208
"53",0.5123,0.7616,0.5118,0.4186,0.4825,0.7616,0.4925,0.4825,0.4967
"54",0.6256,0.8706,0.6248,0.5578,0.6206,0.8706,0.6268,0.6206,0.6333
"55",0.2508,0.3658,0.2506,0.1762,0.2211,0.3658,0.2311,0.2211,0.2327
"56",0.8287,0.7736,0.8281,0.794,0.8294,0.7736,0.832,0.8294,0.8369
"57",0.7498,0.6593,0.749,0.7075,0.7556,0.6593,0.7589,0.7556,0.7652
"58",0.7807,0.9044,0.7802,0.718,0.7685,0.9044,0.7734,0.7685,0.778
"59",0.6511,0.838,0.6505,0.5647,0.6243,0.838,0.6337,0.6243,0.6368
"60",0.778,0.7113,0.7772,0.7333,0.7817,0.7113,0.7839,0.7817,0.7907
"61",0.2791,0.1747,0.2782,0.2253,0.3103,0.1747,0.3185,0.3103,0.3237
"62",0.4108,0.5491,0.4104,0.3188,0.3681,0.5491,0.3784,0.3681,0.3815
"63",0.5912,0.5899,0.5905,0.5144,0.5873,0.5899,0.5955,0.5873,0.6006
"64",0.9557,0.7794,0.9555,0.9432,0.9562,0.7794,0.9559,0.9562,0.9586
"65",0.4836,0.7559,0.483,0.4084,0.4642,0.7559,0.4728,0.4642,0.4781
"66",0.377,0.2857,0.3769,0.2704,0.3108,0.2857,0.3221,0.3108,0.324
"67",0.0177,0.0339,0.0177,0.0089,0.0154,0.0339,0.0204,0.0154,0.0172
