"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.2536,0.8844,0.2536,0.2337,0.2718,0.8866,0.2753,0.2718,0.2781
"2",0.1218,0.2563,0.1217,0.1067,0.1357,0.2674,0.1389,0.1357,0.1402
"3",0.0619,0.0722,0.0618,0.0508,0.0675,0.0779,0.0705,0.0675,0.0703
"4",0.059,0.1856,0.059,0.0496,0.0693,0.201,0.0711,0.0693,0.0722
"5",0.8724,0.5952,0.8723,0.8537,0.8703,0.6259,0.8709,0.8703,0.8733
"6",0.127,0.1184,0.127,0.1057,0.1208,0.1776,0.1235,0.1208,0.125
"7",0.0061,0.163,0.0061,0.0048,0.0098,0.1937,0.0119,0.0098,0.0104
"8",0.7867,0.7219,0.7866,0.7704,0.791,0.7292,0.7928,0.791,0.7952
"9",0.0897,0.1287,0.0897,0.0734,0.0882,0.148,0.0908,0.0882,0.0916
"10",0.1521,0.2663,0.152,0.135,0.165,0.2705,0.1677,0.165,0.17
"11",0.8703,0.9663,0.8703,0.8579,0.8726,0.9683,0.8732,0.8726,0.8755
"12",0.1932,0.5087,0.1931,0.1762,0.2101,0.5128,0.2153,0.2101,0.2158
"13",0.1564,0.0404,0.1563,0.1261,0.1433,0.0477,0.148,0.1433,0.1479
"14",0.3059,0.7548,0.3059,0.2871,0.3286,0.7653,0.3327,0.3286,0.3353
"15",0.696,0.8478,0.6959,0.6792,0.7069,0.8525,0.7103,0.7069,0.7122
"16",0.5696,0.5151,0.5694,0.5446,0.5793,0.5259,0.5789,0.5793,0.5857
"17",0.4444,0.2375,0.4442,0.3988,0.4303,0.2575,0.4333,0.4303,0.4372
"18",0.1404,0.6124,0.1404,0.123,0.1486,0.6149,0.1512,0.1486,0.1533
"19",0.3439,0.144,0.3438,0.3078,0.342,0.1699,0.3441,0.342,0.3488
"20",0.9371,0.7736,0.937,0.923,0.9344,0.7786,0.9349,0.9344,0.936
"21",0.3075,0.7437,0.3075,0.2808,0.318,0.7454,0.3214,0.318,0.3246
"22",0.4326,0.0572,0.4325,0.3765,0.3992,0.0919,0.4019,0.3992,0.4061
"23",0.748,0.7943,0.7479,0.7297,0.7538,0.8125,0.7563,0.7538,0.7586
"24",0.121,0.4746,0.121,0.1093,0.1434,0.4897,0.1454,0.1434,0.1481
"25",0.6946,0.4617,0.6945,0.6706,0.698,0.4649,0.6977,0.698,0.7034
"26",0.9248,0.919,0.9248,0.9164,0.9266,0.9189,0.9261,0.9266,0.9284
"27",0.8664,0.7468,0.8662,0.8495,0.8653,0.7816,0.8657,0.8653,0.8683
"28",0.0214,0.4635,0.0214,0.0186,0.0304,0.4673,0.0344,0.0304,0.032
"29",0.0768,0.263,0.0768,0.0638,0.0817,0.2791,0.0855,0.0817,0.085
"30",0.2882,0.0603,0.2882,0.2467,0.2696,0.0759,0.2722,0.2696,0.2759
"31",0.4667,0.8671,0.4667,0.4434,0.4772,0.8694,0.4802,0.4772,0.4841
"32",0.6747,0.8255,0.6745,0.6541,0.6828,0.8495,0.68,0.6828,0.6884
"33",0.2793,0.7,0.2792,0.2567,0.2955,0.7094,0.2974,0.2955,0.302
"34",0.8053,0.4336,0.8051,0.7747,0.7985,0.4456,0.7981,0.7985,0.8026
"35",0.5229,0.7606,0.5228,0.5011,0.5358,0.7617,0.5398,0.5358,0.5425
